customer_id,tier,total_spend,invoice_count,avg_invoice_value,preferred_category,preferred_brand,purchase_frequency
5528,Bronze,174445.21,3,58148.4,Smartphones,Xiaomi,Monthly
5529,Silver,77839.66,6,12973.28,Laptops,HP,Weekly
5530,Silver,168082.9,4,42020.72,Printers,HP,Quarterly
5531,Gold,11079.85,10,1107.99,Laptops,Dell,Bi-weekly
5532,Silver,22186.04,6,3697.67,Mice,Dell,Quarterly
5533,Silver,201241.59,5,40248.32,Mice,Dell,Weekly
5534,Bronze,41140.94,3,13713.65,Keyboards,Dell,Quarterly
5535,Silver,134857.13,4,33714.28,Tablets,Samsung,Bi-weekly
5536,Silver,174675.55,4,43668.89,Mice,Corsair,Monthly
5537,Bronze,730.69,3,243.56,Smartphones,Poco,Monthly
5538,Silver,10737.04,6,1789.51,Monitors,LG,Monthly
5539,Gold,621152.56,9,69016.95,Tablets,iPad,Quarterly
5540,Bronze,41098.06,3,13699.35,Tablets,Samsung,Quarterly
5541,Silver,148064.36,4,37016.09,Smartphones,Samsung,Weekly
5542,Bronze,2803.43,2,1401.71,Laptops,Lenovo,Bi-weekly
5543,Silver,13657.7,4,3414.43,Smartphones,Xiaomi,Monthly
5544,Bronze,119578.47,1,119578.47,Printers,HP,Weekly
5545,Gold,425814.63,9,47312.74,Keyboards,Dell,Quarterly
5546,Silver,35213.09,4,8803.27,Monitors,Dell,Monthly
5547,Silver,52875.15,4,13218.79,Mice,Corsair,Quarterly
5548,Silver,163611.94,5,32722.39,Laptops,Lenovo,Quarterly
5549,Silver,2888.25,6,481.38,Laptops,Lenovo,Monthly
5550,Silver,343582.58,5,68716.52,Keyboards,Corsair,Quarterly
5551,Silver,141373.48,6,23562.25,Printers,Canon,Quarterly
5552,Silver,121856.49,4,30464.12,Mice,Dell,Monthly
5553,Bronze,381871.34,3,127290.45,Laptops,Lenovo,Weekly
5554,Bronze,137327.33,3,45775.78,Smartphones,Xiaomi,Monthly
5555,Silver,149197.99,4,37299.5,Monitors,LG,Quarterly
5556,Silver,527544.81,5,105508.96,Printers,HP,Weekly
5557,Bronze,136527.59,3,45509.2,Monitors,Dell,Quarterly
5558,Bronze,22615.09,3,7538.36,Laptops,MacBook,Weekly
5559,Silver,362490.01,5,72498.0,Monitors,BenQ,Quarterly
5560,Gold,331500.21,10,33150.02,Keyboards,Corsair,Weekly
5561,Gold,203919.66,8,25489.96,Printers,Canon,Quarterly
5562,Silver,451527.2,6,75254.53,Smartphones,Samsung,Bi-weekly
5563,Gold,374499.75,10,37449.98,Mice,Corsair,Bi-weekly
5564,Silver,14392.53,4,3598.13,Tablets,iPad,Quarterly
5565,Silver,43802.02,5,8760.4,Monitors,MSI,Monthly
5566,Bronze,55888.37,2,27944.19,Monitors,BenQ,Weekly
5567,Bronze,63301.6,3,21100.53,Laptops,Lenovo,Quarterly
5568,Silver,173944.76,6,28990.79,Printers,HP,Weekly
5569,Silver,13352.35,6,2225.39,Tablets,Samsung,Bi-weekly
5570,Silver,553543.89,5,110708.78,Smartphones,Xiaomi,Quarterly
5571,Bronze,27071.21,3,9023.74,Smartphones,iPhone,Bi-weekly
5572,Gold,7327.69,8,915.96,Printers,HP,Quarterly
5573,Silver,21842.09,5,4368.42,Tablets,iPad,Monthly
5574,Bronze,4940.49,1,4940.49,Mice,Dell,Monthly
5575,Silver,130297.44,4,32574.36,Keyboards,Corsair,Monthly
5576,Bronze,23704.26,2,11852.13,Mice,Logitech,Weekly
5577,Bronze,29939.58,1,29939.58,Monitors,Dell,Quarterly
5578,Bronze,112747.39,2,56373.69,Tablets,Samsung,Weekly
5579,Silver,52058.58,4,13014.65,Mice,Corsair,Monthly
5580,Silver,368235.58,5,73647.12,Smartphones,OnePlus,Quarterly
5581,Silver,94434.33,4,23608.58,Smartphones,Xiaomi,Bi-weekly
5582,Bronze,32633.68,3,10877.89,Keyboards,Dell,Weekly
5583,Silver,364016.33,5,72803.27,Printers,Canon,Quarterly
5584,Silver,73457.97,4,18364.49,Monitors,ASUS,Monthly
5585,Silver,651506.73,5,130301.35,Keyboards,Razer,Bi-weekly
5586,Gold,654756.73,8,81844.59,Tablets,Samsung,Monthly
5587,Silver,184970.99,6,30828.5,Smartphones,Realme,Weekly
5588,Silver,510233.96,5,102046.79,Tablets,Samsung,Weekly
5589,Silver,137990.63,5,27598.13,Mice,Dell,Weekly
5590,Silver,554726.26,6,92454.38,Monitors,MSI,Bi-weekly
5591,Silver,240652.23,6,40108.7,Tablets,iPad,Quarterly
5592,Silver,162419.42,5,32483.88,Laptops,MacBook,Bi-weekly
5593,Bronze,39504.65,1,39504.65,Printers,Canon,Bi-weekly
5594,Silver,167531.67,5,33506.33,Printers,Canon,Weekly
5595,Bronze,29561.89,1,29561.89,Monitors,MSI,Quarterly
5596,Bronze,18992.71,3,6330.9,Monitors,LG,Bi-weekly
5597,Bronze,73432.3,2,36716.15,Smartphones,OnePlus,Weekly
5598,Silver,107403.33,6,17900.55,Tablets,iPad,Monthly
5599,Bronze,100117.23,2,50058.62,Tablets,iPad,Monthly
5600,Silver,42127.33,5,8425.47,Tablets,iPad,Monthly
5601,Gold,5824.42,7,832.06,Keyboards,Logitech,Weekly
5602,Bronze,237854.52,2,118927.26,Monitors,BenQ,Bi-weekly
5603,Silver,39258.94,4,9814.73,Mice,Dell,Weekly
5604,Silver,62055.66,5,12411.13,Printers,Canon,Weekly
5605,Silver,29098.98,6,4849.83,Keyboards,Razer,Quarterly
5606,Silver,41210.22,6,6868.37,Printers,Canon,Bi-weekly
5607,Gold,129437.93,8,16179.74,Smartphones,Realme,Monthly
5608,Bronze,11342.04,2,5671.02,Tablets,iPad,Monthly
5609,Silver,205805.45,4,51451.36,Monitors,MSI,Quarterly
5610,Gold,2236173.24,7,319453.32,Monitors,ASUS,Weekly
5611,Bronze,10504.44,2,5252.22,Mice,Corsair,Quarterly
5612,Silver,51559.45,5,10311.89,Mice,Corsair,Bi-weekly
5613,Silver,68226.15,5,13645.23,Laptops,HP,Monthly
5614,Bronze,51180.33,2,25590.17,Mice,Logitech,Weekly
5615,Silver,3643.86,4,910.97,Laptops,MacBook,Bi-weekly
5616,Bronze,89882.32,2,44941.16,Printers,HP,Weekly
5617,Silver,138426.0,4,34606.5,Monitors,Dell,Bi-weekly
5618,Silver,166621.83,4,41655.46,Laptops,Dell,Quarterly
5619,Gold,80002.58,7,11428.94,Laptops,Dell,Monthly
5620,Bronze,199280.09,3,66426.7,Smartphones,Samsung,Bi-weekly
5621,Bronze,16718.84,2,8359.42,Mice,Corsair,Monthly
5622,Gold,168837.68,7,24119.67,Printers,Canon,Monthly
5623,Gold,1035298.74,9,115033.19,Mice,Corsair,Bi-weekly
5624,Silver,320048.47,5,64009.69,Tablets,iPad,Bi-weekly
5625,Bronze,22073.3,3,7357.77,Laptops,Lenovo,Quarterly
5626,Silver,10583.71,4,2645.93,Monitors,BenQ,Quarterly
5627,Gold,72297.23,7,10328.18,Laptops,Dell,Monthly
5628,Bronze,34951.99,2,17475.99,Keyboards,Dell,Weekly
5629,Bronze,94707.64,3,31569.21,Laptops,Dell,Weekly
5630,Bronze,69404.77,2,34702.38,Tablets,Samsung,Bi-weekly
5631,Silver,20209.69,6,3368.28,Laptops,HP,Quarterly
5632,Bronze,44679.06,3,14893.02,Printers,HP,Bi-weekly
5633,Bronze,26917.44,2,13458.72,Tablets,Samsung,Bi-weekly
5634,Gold,199026.36,7,28432.34,Keyboards,Logitech,Weekly
5635,Bronze,275244.99,2,137622.5,Laptops,Lenovo,Quarterly
5636,Silver,278188.54,6,46364.76,Monitors,Dell,Quarterly
5637,Silver,125837.11,6,20972.85,Laptops,Dell,Quarterly
5638,Gold,316532.82,7,45218.97,Monitors,Dell,Quarterly
5639,Silver,97608.59,6,16268.1,Tablets,Samsung,Weekly
5640,Gold,6315.54,8,789.44,Monitors,ASUS,Weekly
5641,Silver,41577.49,6,6929.58,Printers,HP,Weekly
5642,Silver,34418.77,5,6883.75,Smartphones,Realme,Bi-weekly
5643,Bronze,201899.47,2,100949.74,Tablets,Samsung,Monthly
5644,Silver,551582.85,5,110316.57,Smartphones,Realme,Bi-weekly
5645,Silver,24851.2,4,6212.8,Printers,HP,Monthly
5646,Bronze,146744.01,3,48914.67,Tablets,Samsung,Weekly
5647,Silver,6139.33,5,1227.87,Laptops,MacBook,Quarterly
5648,Bronze,79958.14,3,26652.71,Tablets,Samsung,Bi-weekly
5649,Gold,912046.37,8,114005.8,Mice,Dell,Monthly
5650,Bronze,198363.95,3,66121.32,Mice,Dell,Monthly
5651,Bronze,137730.46,3,45910.15,Keyboards,Logitech,Quarterly
5652,Bronze,31232.03,3,10410.68,Laptops,Lenovo,Weekly
5653,Silver,555001.48,5,111000.3,Mice,Dell,Quarterly
5654,Bronze,8569.62,3,2856.54,Keyboards,Logitech,Quarterly
5655,Silver,340350.21,6,56725.03,Printers,Canon,Weekly
5656,Bronze,88929.75,3,29643.25,Tablets,Samsung,Weekly
5657,Silver,1010983.61,6,168497.27,Tablets,Samsung,Bi-weekly
5658,Bronze,124662.4,2,62331.2,Monitors,LG,Monthly
5659,Silver,850446.93,5,170089.39,Mice,Corsair,Monthly
5660,Silver,239405.46,5,47881.09,Printers,Canon,Bi-weekly
5661,Silver,100945.73,5,20189.15,Printers,Canon,Bi-weekly
5662,Bronze,17604.85,1,17604.85,Tablets,iPad,Monthly
5663,Bronze,230424.75,3,76808.25,Smartphones,Samsung,Bi-weekly
5664,Bronze,67960.41,2,33980.2,Monitors,Dell,Monthly
5665,Gold,195605.39,9,21733.93,Keyboards,Corsair,Weekly
5666,Silver,296339.84,5,59267.97,Smartphones,Xiaomi,Quarterly
5667,Silver,39688.78,4,9922.2,Mice,Logitech,Weekly
5668,Silver,35832.44,6,5972.07,Smartphones,Samsung,Bi-weekly
5669,Bronze,39226.43,2,19613.22,Monitors,Dell,Weekly
5670,Silver,167150.44,5,33430.09,Monitors,ASUS,Weekly
5671,Gold,807812.98,7,115401.85,Smartphones,Xiaomi,Bi-weekly
5672,Bronze,25887.4,1,25887.4,Printers,Canon,Weekly
5673,Silver,461959.83,6,76993.31,Keyboards,Dell,Bi-weekly
5674,Silver,65731.4,4,16432.85,Keyboards,Corsair,Weekly
5675,Bronze,315700.55,3,105233.52,Mice,Dell,Quarterly
5676,Bronze,398987.31,2,199493.66,Monitors,Dell,Quarterly
5677,Bronze,20789.59,1,20789.59,Tablets,Samsung,Monthly
5678,Silver,162120.78,5,32424.16,Tablets,Samsung,Bi-weekly
5679,Bronze,185607.18,3,61869.06,Smartphones,Samsung,Quarterly
5680,Silver,342472.19,6,57078.7,Smartphones,Xiaomi,Quarterly
5681,Silver,149702.21,6,24950.37,Mice,Corsair,Weekly
5682,Gold,238561.44,8,29820.18,Smartphones,OnePlus,Weekly
5683,Silver,269795.55,6,44965.92,Mice,Corsair,Quarterly
5684,Silver,135612.54,4,33903.13,Keyboards,Razer,Quarterly
5685,Silver,18752.42,5,3750.48,Laptops,Dell,Bi-weekly
5686,Bronze,30451.18,3,10150.39,Monitors,LG,Weekly
5687,Silver,91145.96,4,22786.49,Printers,HP,Quarterly
5688,Gold,130265.06,8,16283.13,Printers,Canon,Quarterly
5689,Bronze,60293.96,2,30146.98,Monitors,ASUS,Monthly
5690,Silver,94121.52,6,15686.92,Keyboards,Razer,Quarterly
5691,Silver,784306.25,6,130717.71,Keyboards,Logitech,Weekly
5692,Bronze,55044.77,1,55044.77,Monitors,LG,Monthly
5693,Bronze,66610.92,1,66610.92,Smartphones,OnePlus,Quarterly
5694,Bronze,29628.49,3,9876.16,Laptops,HP,Monthly
5695,Bronze,23611.52,1,23611.52,Monitors,BenQ,Bi-weekly
5696,Silver,44260.34,4,11065.09,Keyboards,Corsair,Weekly
5697,Gold,11739.71,7,1677.1,Laptops,Lenovo,Weekly
5698,Gold,36345.8,7,5192.26,Printers,Canon,Monthly
5699,Silver,315465.9,6,52577.65,Monitors,Dell,Quarterly
5700,Silver,204648.15,5,40929.63,Laptops,HP,Weekly
5701,Gold,249694.86,9,27743.87,Tablets,iPad,Quarterly
5702,Silver,1203.19,5,240.64,Printers,Canon,Monthly
5703,Silver,47300.61,5,9460.12,Smartphones,iPhone,Monthly
5704,Silver,83024.19,4,20756.05,Mice,Logitech,Quarterly
5705,Silver,366440.59,4,91610.15,Keyboards,Logitech,Monthly
5706,Gold,259677.17,7,37096.74,Tablets,iPad,Weekly
5707,Bronze,6178.9,2,3089.45,Mice,Dell,Bi-weekly
5708,Bronze,164446.08,2,82223.04,Keyboards,Razer,Quarterly
5709,Silver,110043.37,6,18340.56,Tablets,iPad,Weekly
5710,Gold,475768.21,7,67966.89,Mice,Dell,Weekly
5711,Silver,18353.49,4,4588.37,Smartphones,iPhone,Weekly
5712,Silver,83791.28,4,20947.82,Mice,Logitech,Monthly
5713,Gold,35416.95,7,5059.56,Laptops,HP,Weekly
5714,Gold,135555.12,7,19365.02,Keyboards,Logitech,Monthly
5715,Gold,149907.2,7,21415.31,Tablets,Samsung,Quarterly
5716,Silver,515937.99,6,85989.67,Printers,Canon,Weekly
5717,Silver,26457.7,4,6614.43,Tablets,iPad,Monthly
5718,Silver,187839.68,5,37567.94,Tablets,Samsung,Weekly
5719,Silver,18086.93,5,3617.39,Tablets,Samsung,Bi-weekly
5720,Silver,241841.61,4,60460.4,Mice,Logitech,Quarterly
5721,Silver,59422.59,4,14855.65,Mice,Corsair,Quarterly
5722,Silver,145957.99,4,36489.5,Printers,HP,Bi-weekly
5723,Silver,149327.55,6,24887.93,Keyboards,Corsair,Bi-weekly
5724,Silver,156399.53,6,26066.59,Printers,HP,Weekly
5725,Gold,9375.58,8,1171.95,Tablets,iPad,Bi-weekly
5726,Silver,51730.18,6,8621.7,Monitors,BenQ,Monthly
5727,Silver,79960.6,5,15992.12,Tablets,Samsung,Quarterly
5728,Silver,561699.85,6,93616.64,Tablets,iPad,Weekly
5729,Silver,58598.67,4,14649.67,Mice,Corsair,Quarterly
5730,Silver,166754.66,6,27792.44,Tablets,iPad,Quarterly
5731,Bronze,23913.17,1,23913.17,Smartphones,Realme,Quarterly
5732,Silver,368840.45,6,61473.41,Monitors,ASUS,Monthly
5733,Bronze,92614.12,3,30871.37,Keyboards,Dell,Weekly
5734,Bronze,7832.16,2,3916.08,Keyboards,Corsair,Monthly
5735,Bronze,13117.93,3,4372.64,Printers,HP,Bi-weekly
5736,Silver,293933.03,6,48988.84,Laptops,HP,Quarterly
5737,Gold,276767.33,11,25160.67,Printers,HP,Monthly
5738,Bronze,206545.91,3,68848.64,Mice,Dell,Bi-weekly
5739,Bronze,1985.38,1,1985.38,Smartphones,Xiaomi,Bi-weekly
5740,Silver,88228.83,4,22057.21,Monitors,BenQ,Monthly
5741,Bronze,114377.8,2,57188.9,Laptops,Dell,Weekly
5742,Silver,535399.66,4,133849.92,Mice,Logitech,Weekly
5743,Silver,90869.64,5,18173.93,Tablets,iPad,Monthly
5744,Silver,281402.94,5,56280.59,Keyboards,Dell,Monthly
5745,Silver,236786.35,6,39464.39,Smartphones,Realme,Monthly
5746,Gold,817367.38,8,102170.92,Tablets,Samsung,Bi-weekly
5747,Bronze,49062.02,3,16354.01,Smartphones,Realme,Monthly
5748,Silver,89648.79,4,22412.2,Smartphones,Realme,Monthly
5749,Bronze,9228.25,1,9228.25,Monitors,LG,Monthly
5750,Bronze,234948.22,3,78316.07,Tablets,iPad,Quarterly
5751,Bronze,396523.6,2,198261.8,Printers,Canon,Weekly
5752,Silver,40027.31,5,8005.46,Printers,Canon,Weekly
5753,Bronze,54775.07,2,27387.53,Tablets,iPad,Weekly
5754,Gold,119968.97,7,17138.42,Monitors,ASUS,Quarterly
5755,Gold,45620.66,7,6517.24,Printers,HP,Weekly
5756,Silver,9433.65,5,1886.73,Smartphones,Xiaomi,Monthly
5757,Bronze,113149.84,3,37716.61,Monitors,MSI,Monthly
5758,Silver,335.04,5,67.01,Keyboards,Corsair,Bi-weekly
5759,Silver,162751.09,5,32550.22,Keyboards,Logitech,Monthly
5760,Silver,88797.5,6,14799.58,Mice,Dell,Bi-weekly
5761,Gold,125142.38,7,17877.48,Keyboards,Logitech,Bi-weekly
5762,Silver,387567.11,4,96891.78,Laptops,Lenovo,Quarterly
5763,Gold,82796.52,9,9199.61,Monitors,ASUS,Quarterly
5764,Bronze,85066.36,1,85066.36,Laptops,Dell,Weekly
5765,Gold,444238.94,10,44423.89,Monitors,LG,Monthly
5766,Silver,179282.55,4,44820.64,Laptops,HP,Bi-weekly
5767,Silver,2640.51,4,660.13,Mice,Corsair,Bi-weekly
5768,Silver,14936.82,5,2987.36,Mice,Corsair,Monthly
5769,Gold,192829.02,7,27547.0,Mice,Dell,Quarterly
5770,Bronze,56310.67,2,28155.34,Mice,Dell,Bi-weekly
5771,Silver,53786.36,6,8964.39,Laptops,Lenovo,Bi-weekly
5772,Silver,65811.77,6,10968.63,Keyboards,Dell,Quarterly
5773,Silver,129512.79,6,21585.47,Tablets,Samsung,Monthly
5774,Silver,273995.9,5,54799.18,Mice,Logitech,Bi-weekly
5775,Silver,272818.2,6,45469.7,Printers,HP,Quarterly
5776,Silver,136443.02,5,27288.6,Laptops,Lenovo,Weekly
5777,Gold,436415.21,7,62345.03,Keyboards,Corsair,Monthly
5778,Bronze,43395.78,3,14465.26,Tablets,iPad,Weekly
5779,Silver,51939.95,6,8656.66,Laptops,MacBook,Bi-weekly
5780,Gold,24962.01,9,2773.56,Laptops,Dell,Bi-weekly
5781,Gold,63850.95,7,9121.56,Printers,Canon,Monthly
5782,Bronze,115016.99,1,115016.99,Mice,Dell,Bi-weekly
5783,Silver,734295.44,6,122382.57,Laptops,HP,Weekly
5784,Silver,70839.52,5,14167.9,Monitors,LG,Weekly
5785,Gold,24774.14,7,3539.16,Smartphones,OnePlus,Weekly
5786,Silver,80242.28,4,20060.57,Smartphones,Realme,Quarterly
5787,Gold,296455.46,7,42350.78,Tablets,Samsung,Weekly
5788,Silver,259828.82,4,64957.2,Tablets,iPad,Quarterly
5789,Silver,126512.31,4,31628.08,Laptops,HP,Monthly
5790,Silver,260843.86,5,52168.77,Smartphones,iPhone,Bi-weekly
5791,Gold,153735.82,9,17081.76,Keyboards,Logitech,Monthly
5792,Silver,322288.1,6,53714.68,Monitors,MSI,Quarterly
5793,Bronze,48902.82,2,24451.41,Laptops,MacBook,Monthly
5794,Gold,77637.76,7,11091.11,Mice,Corsair,Weekly
5795,Gold,107494.24,8,13436.78,Smartphones,Poco,Quarterly
5796,Silver,442556.71,5,88511.34,Smartphones,Poco,Bi-weekly
5797,Silver,6356.22,4,1589.06,Keyboards,Razer,Bi-weekly
5798,Bronze,66687.39,3,22229.13,Printers,HP,Monthly
5799,Silver,33785.22,6,5630.87,Keyboards,Dell,Bi-weekly
5800,Silver,48476.93,6,8079.49,Monitors,MSI,Weekly
5801,Silver,42150.08,5,8430.02,Laptops,Dell,Bi-weekly
5802,Silver,73644.63,6,12274.1,Keyboards,Logitech,Bi-weekly
5803,Silver,384483.08,4,96120.77,Mice,Logitech,Bi-weekly
5804,Silver,12313.68,4,3078.42,Printers,Canon,Bi-weekly
5805,Bronze,574396.51,3,191465.5,Monitors,BenQ,Bi-weekly
5806,Bronze,271101.11,2,135550.55,Monitors,BenQ,Weekly
5807,Bronze,77593.95,2,38796.97,Mice,Dell,Monthly
5808,Silver,810461.19,5,162092.24,Laptops,Lenovo,Quarterly
5809,Bronze,99486.65,2,49743.32,Mice,Corsair,Quarterly
5810,Silver,30811.73,4,7702.93,Mice,Corsair,Weekly
5811,Silver,60585.38,5,12117.08,Mice,Dell,Monthly
5812,Bronze,1979.42,1,1979.42,Printers,HP,Monthly
5813,Silver,86097.91,4,21524.48,Smartphones,Xiaomi,Bi-weekly
5814,Silver,399699.98,4,99924.99,Monitors,ASUS,Weekly
5815,Silver,513730.17,5,102746.03,Laptops,Dell,Weekly
5816,Silver,45815.83,6,7635.97,Printers,Canon,Bi-weekly
5817,Silver,660889.51,6,110148.25,Tablets,iPad,Quarterly
5818,Silver,216455.3,6,36075.88,Smartphones,Poco,Bi-weekly
5819,Bronze,384459.59,3,128153.2,Laptops,HP,Weekly
5820,Gold,264158.77,7,37736.97,Tablets,iPad,Bi-weekly
5821,Silver,50767.12,5,10153.42,Monitors,Dell,Quarterly
5822,Silver,485929.63,4,121482.41,Smartphones,Samsung,Monthly
5823,Silver,93400.85,4,23350.21,Monitors,LG,Quarterly
5824,Silver,127003.25,6,21167.21,Smartphones,iPhone,Quarterly
5825,Gold,349692.19,7,49956.03,Monitors,LG,Bi-weekly
5826,Bronze,31291.0,3,10430.33,Keyboards,Corsair,Quarterly
5827,Gold,628418.31,9,69824.26,Smartphones,Poco,Bi-weekly
5828,Silver,65641.82,5,13128.36,Smartphones,Realme,Bi-weekly
5829,Silver,145279.01,6,24213.17,Laptops,Lenovo,Monthly
5830,Silver,8529.86,4,2132.46,Printers,Canon,Bi-weekly
5831,Silver,99566.82,4,24891.7,Keyboards,Logitech,Weekly
5832,Silver,21970.96,5,4394.19,Monitors,MSI,Bi-weekly
5833,Bronze,310842.08,2,155421.04,Monitors,LG,Quarterly
5834,Silver,584325.05,6,97387.51,Keyboards,Razer,Weekly
5835,Bronze,102010.6,3,34003.53,Printers,HP,Bi-weekly
5836,Bronze,71315.93,3,23771.98,Laptops,Dell,Weekly
5837,Gold,157237.44,9,17470.83,Keyboards,Logitech,Quarterly
5838,Bronze,7005.16,3,2335.05,Tablets,Samsung,Quarterly
5839,Silver,62966.22,6,10494.37,Smartphones,Poco,Bi-weekly
5840,Silver,21150.5,5,4230.1,Tablets,Samsung,Weekly
5841,Bronze,106928.79,1,106928.79,Tablets,iPad,Monthly
5842,Bronze,218211.35,2,109105.67,Tablets,Samsung,Weekly
5843,Bronze,76780.27,1,76780.27,Tablets,iPad,Quarterly
5844,Silver,13472.85,6,2245.48,Mice,Corsair,Bi-weekly
5845,Gold,56522.93,10,5652.29,Monitors,Dell,Bi-weekly
5846,Silver,752867.3,6,125477.88,Printers,Canon,Weekly
5847,Silver,64461.1,4,16115.28,Smartphones,Realme,Quarterly
5848,Bronze,47455.93,3,15818.64,Keyboards,Corsair,Monthly
5849,Silver,272104.78,6,45350.8,Keyboards,Dell,Monthly
5850,Bronze,13172.66,1,13172.66,Laptops,Dell,Quarterly
5851,Silver,671873.37,5,134374.67,Monitors,ASUS,Weekly
5852,Gold,21730.24,7,3104.32,Tablets,Samsung,Quarterly
5853,Silver,574152.0,5,114830.4,Keyboards,Dell,Weekly
5854,Bronze,25895.45,2,12947.72,Printers,HP,Bi-weekly
5855,Silver,37017.7,5,7403.54,Monitors,ASUS,Monthly
5856,Bronze,2644.75,3,881.58,Laptops,MacBook,Monthly
5857,Silver,77793.1,5,15558.62,Laptops,Lenovo,Monthly
5858,Bronze,22358.75,1,22358.75,Tablets,Samsung,Monthly
5859,Silver,263925.88,5,52785.18,Keyboards,Logitech,Monthly
5860,Silver,21964.87,5,4392.97,Keyboards,Dell,Monthly
5861,Bronze,40226.68,2,20113.34,Mice,Dell,Weekly
5862,Silver,30399.79,4,7599.95,Mice,Corsair,Quarterly
5863,Bronze,269659.11,3,89886.37,Tablets,Samsung,Quarterly
5864,Silver,106197.09,6,17699.52,Mice,Corsair,Quarterly
5865,Silver,515968.85,5,103193.77,Laptops,HP,Monthly
5866,Silver,21628.89,6,3604.82,Smartphones,iPhone,Bi-weekly
5867,Silver,125246.88,6,20874.48,Monitors,ASUS,Monthly
5868,Silver,17746.85,6,2957.81,Tablets,iPad,Monthly
5869,Bronze,109959.84,3,36653.28,Monitors,BenQ,Weekly
5870,Silver,491910.89,6,81985.15,Tablets,iPad,Bi-weekly
5871,Silver,205970.97,5,41194.19,Monitors,Dell,Weekly
5872,Silver,69648.17,5,13929.63,Keyboards,Razer,Quarterly
5873,Silver,150431.79,4,37607.95,Mice,Dell,Quarterly
5874,Silver,547912.9,5,109582.58,Printers,HP,Bi-weekly
5875,Gold,361737.09,9,40193.01,Tablets,iPad,Bi-weekly
5876,Bronze,13482.22,3,4494.07,Monitors,Dell,Quarterly
5877,Bronze,25736.3,2,12868.15,Smartphones,Xiaomi,Bi-weekly
5878,Bronze,17683.68,1,17683.68,Smartphones,Xiaomi,Quarterly
5879,Bronze,145480.75,3,48493.58,Mice,Logitech,Quarterly
5880,Gold,98638.62,7,14091.23,Tablets,iPad,Bi-weekly
5881,Silver,101322.64,6,16887.11,Keyboards,Dell,Monthly
5882,Bronze,33393.42,1,33393.42,Tablets,iPad,Bi-weekly
5883,Bronze,252584.6,3,84194.87,Tablets,iPad,Quarterly
5884,Silver,15605.78,5,3121.16,Keyboards,Dell,Quarterly
5885,Silver,433852.83,4,108463.21,Mice,Dell,Bi-weekly
5886,Bronze,21151.99,1,21151.99,Printers,Canon,Monthly
5887,Silver,104145.48,4,26036.37,Mice,Logitech,Weekly
5888,Silver,119148.39,6,19858.07,Tablets,Samsung,Quarterly
5889,Gold,565694.44,7,80813.49,Keyboards,Razer,Quarterly
5890,Bronze,25389.83,2,12694.92,Printers,HP,Bi-weekly
5891,Silver,313061.84,5,62612.37,Laptops,Dell,Quarterly
5892,Bronze,78643.14,3,26214.38,Monitors,ASUS,Weekly
5893,Bronze,153534.03,3,51178.01,Smartphones,Samsung,Bi-weekly
5894,Bronze,2596.08,1,2596.08,Printers,HP,Bi-weekly
5895,Bronze,106760.66,3,35586.89,Tablets,iPad,Weekly
5896,Silver,183088.41,4,45772.1,Printers,Canon,Quarterly
5897,Bronze,33509.23,3,11169.74,Tablets,iPad,Monthly
5898,Bronze,25378.15,1,25378.15,Tablets,iPad,Weekly
5899,Bronze,20563.77,2,10281.89,Monitors,ASUS,Monthly
5900,Gold,90305.0,7,12900.71,Monitors,MSI,Weekly
5901,Bronze,132039.7,3,44013.23,Monitors,LG,Monthly
5902,Bronze,41409.81,3,13803.27,Printers,HP,Quarterly
5903,Gold,67675.85,8,8459.48,Monitors,MSI,Bi-weekly
5904,Silver,45109.85,6,7518.31,Smartphones,Samsung,Weekly
5905,Silver,71728.91,6,11954.82,Printers,Canon,Monthly
5906,Silver,185021.16,5,37004.23,Smartphones,Poco,Monthly
5907,Gold,1195976.2,7,170853.74,Smartphones,OnePlus,Bi-weekly
5908,Bronze,88270.02,3,29423.34,Smartphones,Samsung,Bi-weekly
5909,Silver,28752.98,4,7188.24,Monitors,BenQ,Quarterly
5910,Gold,498359.84,7,71194.26,Keyboards,Razer,Weekly
5911,Silver,43644.72,5,8728.94,Monitors,ASUS,Monthly
5912,Bronze,141235.52,3,47078.51,Tablets,Samsung,Bi-weekly
5913,Silver,20528.07,4,5132.02,Mice,Logitech,Quarterly
5914,Silver,205006.72,4,51251.68,Printers,Canon,Monthly
5915,Silver,119464.06,6,19910.68,Mice,Dell,Monthly
5916,Bronze,45342.9,3,15114.3,Tablets,Samsung,Bi-weekly
5917,Gold,46081.0,8,5760.13,Smartphones,OnePlus,Monthly
5918,Silver,110629.07,5,22125.81,Tablets,Samsung,Weekly
5919,Bronze,84517.84,3,28172.61,Monitors,ASUS,Monthly
5920,Silver,124452.99,4,31113.25,Laptops,MacBook,Monthly
5921,Silver,53026.24,5,10605.25,Laptops,HP,Monthly
5922,Gold,287857.32,8,35982.16,Tablets,Samsung,Bi-weekly
5923,Silver,132042.2,6,22007.03,Mice,Dell,Bi-weekly
5924,Gold,201528.0,7,28789.71,Monitors,ASUS,Monthly
5925,Silver,102484.95,4,25621.24,Smartphones,Realme,Bi-weekly
5926,Bronze,87565.01,1,87565.01,Printers,Canon,Quarterly
5927,Bronze,5693.0,3,1897.67,Mice,Dell,Weekly
5928,Gold,2502403.09,8,312800.39,Printers,Canon,Weekly
