invoice_id,customer_id,invoice_date,total_amount
27503,798,2025-12-24,42643.3
27504,6641,2026-02-27,266323.9
27505,2175,2026-06-13,82985.04
27506,5096,2025-12-29,64845.28
27507,8410,2026-02-11,95276.83
27508,5428,2025-09-07,39619.15
27509,2369,2026-02-09,33870.08
27510,7061,2026-06-30,12496.16
27511,9820,2026-08-05,79215.36
27512,5271,2026-03-14,65802.17
27513,4904,2026-03-30,91568.58
27514,3643,2026-08-14,521073.71
27515,1082,2026-04-05,38945.67
27516,3961,2025-12-24,86420.62
27517,4712,2026-03-14,25074.42
27518,8161,2026-04-06,10265.62
27519,8417,2025-12-09,17032.06
27520,7295,2026-02-25,9627.98
27521,9425,2026-04-21,90321.43
27522,5657,2026-05-15,59923.63
27523,7226,2026-04-08,72029.99
27524,2400,2026-08-22,59940.34
27525,29,2026-07-26,115555.47
27526,2310,2026-02-05,151333.05
27527,9466,2026-07-11,47486.64
27528,9559,2025-12-26,2741.5
27529,2448,2026-07-18,50978.48
27530,6919,2026-05-20,46514.32
27531,9135,2026-07-25,31675.27
27532,794,2026-02-09,156444.17
27533,7668,2026-06-12,2708.27
27534,5388,2025-12-16,246695.11
27535,8718,2026-01-01,35768.8
27536,5850,2026-04-25,47944.24
27537,6400,2026-02-21,49312.01
27538,4328,2026-02-04,138453.49
27539,1799,2025-11-12,6715.63
27540,6788,2025-12-19,26049.31
27541,2786,2026-01-31,57789.28
27542,2859,2026-01-21,8522.26
27543,6544,2025-10-27,4337.63
27544,7737,2026-04-06,118348.8
27545,7012,2026-06-25,96040.5
27546,67,2025-12-07,30072.36
27547,7519,2025-11-14,47624.15
27548,6249,2026-06-16,64539.78
27549,3585,2026-07-30,44956.23
27550,606,2026-02-07,113053.81
27551,4981,2026-02-10,39853.27
27552,5888,2026-04-06,21757.99
27553,1765,2025-12-18,298098.39
27554,2052,2026-06-17,50353.54
27555,2597,2025-10-08,290985.32
27556,3936,2026-01-05,80667.12
27557,4714,2026-08-18,3127.9
27558,6643,2026-02-25,28585.14
27559,9722,2026-07-14,157146.23
27560,9419,2026-08-23,67748.49
27561,499,2025-09-17,27139.78
27562,8205,2026-03-06,85050.66
27563,3334,2026-03-09,41406.62
27564,3304,2025-11-11,52999.07
27565,7575,2026-04-17,54637.89
27566,6393,2025-09-23,3671.52
27567,2940,2025-10-18,7142.89
27568,320,2025-09-05,71533.06
27569,2841,2026-01-31,156771.72
27570,8709,2026-06-02,66818.0
27571,1524,2025-11-29,278496.7
27572,6891,2025-10-02,12036.45
27573,7912,2026-08-17,51293.78
27574,9639,2026-08-25,22797.05
27575,6903,2025-09-18,177891.72
27576,9250,2026-03-24,199256.68
27577,2459,2026-06-18,17850.99
27578,7053,2026-04-07,56362.64
27579,7577,2026-03-15,75309.22
27580,1534,2026-05-20,135175.31
27581,5849,2026-03-18,4418.12
27582,60,2026-08-26,32903.38
27583,5210,2025-09-30,2741.5
27584,4832,2026-09-04,18690.58
27585,5894,2026-07-27,1542.29
27586,3525,2025-12-05,52909.17
27587,5824,2026-01-18,52370.68
27588,6191,2026-05-11,3648.11
27589,1826,2026-03-17,99553.88
27590,9985,2026-02-17,139766.79
27591,2713,2025-11-19,85614.45
27592,5651,2025-11-14,1770.91
27593,9312,2026-02-27,19518.22
27594,9668,2026-05-04,88681.6
27595,5022,2026-04-05,23594.17
27596,3954,2026-03-07,47591.23
27597,944,2026-04-25,16407.42
27598,2953,2025-09-28,19874.98
27599,1922,2026-01-16,53439.99
27600,7806,2026-05-04,36783.47
27601,9122,2026-04-12,119015.59
27602,2394,2026-03-14,7661.7
27603,5254,2026-06-14,33166.92
27604,548,2026-02-09,5968.54
27605,960,2025-10-20,128524.91
27606,4872,2025-11-09,43140.44
27607,8628,2026-04-02,88859.03
27608,6986,2026-06-09,121345.04
27609,862,2026-05-03,90328.11
27610,1822,2025-10-19,116250.87
27611,6859,2026-02-04,136456.31
27612,4634,2026-03-28,88931.98
27613,3812,2026-07-23,65068.89
27614,3399,2025-11-30,35294.11
27615,5108,2026-07-21,130137.78
27616,1409,2026-04-24,58475.74
27617,4569,2026-08-02,49133.03
27618,2514,2026-07-01,7661.7
27619,3268,2026-03-28,125654.28
27620,832,2026-05-11,91387.02
27621,9844,2026-08-01,37301.15
27622,7708,2026-04-08,8834.68
27623,245,2026-06-01,48274.35
27624,8548,2026-01-24,6353.77
27625,5499,2025-09-24,234175.84
27626,6160,2026-04-24,185707.55
27627,6156,2025-09-16,249968.59
27628,3675,2026-08-03,601.42
27629,7020,2025-10-09,52175.84
27630,3284,2026-01-16,63988.85
27631,9468,2025-10-23,52823.27
27632,690,2025-12-24,6622.44
27633,2007,2026-07-10,175307.23
27634,4682,2026-04-20,15499.73
27635,4773,2026-08-28,17592.8
27636,5409,2026-08-31,52452.16
27637,3205,2026-07-15,55145.2
27638,3344,2026-06-09,1550.37
27639,5310,2025-12-08,78694.58
27640,4162,2026-05-31,295866.34
27641,4212,2026-01-01,19177.62
27642,9018,2026-01-27,161520.53
27643,9447,2025-09-06,24169.33
27644,3637,2026-06-10,57672.67
27645,6773,2026-03-09,348.51
27646,726,2026-05-11,28199.71
27647,9223,2026-03-14,67243.55
27648,7516,2025-11-26,5368.26
27649,2680,2026-05-07,47753.76
27650,8684,2026-06-11,96991.61
27651,9848,2026-06-30,116502.83
27652,7830,2025-12-20,27413.17
27653,517,2026-06-26,19518.22
27654,6075,2025-11-11,20606.96
27655,5321,2025-11-10,337964.0
27656,3963,2026-03-07,14347.25
27657,4388,2026-07-18,1130.21
27658,6357,2025-10-04,269868.53
27659,7881,2025-11-02,65068.89
27660,1078,2026-02-25,19174.19
27661,262,2025-11-14,1252.43
27662,8955,2026-07-31,2428.41
27663,1460,2026-06-07,179770.89
27664,1975,2026-04-10,212912.15
27665,761,2026-06-14,229592.38
27666,9040,2026-08-02,33117.74
27667,8843,2025-09-14,104117.44
27668,3351,2026-07-21,92474.06
27669,35,2025-10-30,59185.4
27670,583,2026-08-21,202537.7
27671,4032,2026-08-16,53457.83
27672,4945,2026-07-22,37035.22
27673,341,2025-12-27,227080.37
27674,7342,2025-12-26,120649.55
27675,3591,2025-10-08,112577.2
27676,4205,2026-06-08,39791.07
27677,6636,2025-12-07,347010.52
27678,6031,2026-05-05,26766.31
27679,1755,2025-09-18,12036.45
27680,2616,2025-11-30,70209.1
27681,8041,2026-01-11,179770.89
27682,7647,2026-04-15,184316.56
27683,1671,2026-01-22,96665.18
27684,3597,2026-02-22,66723.41
27685,7554,2025-12-24,273783.85
27686,5665,2025-11-09,95248.3
27687,1688,2026-05-25,69519.32
27688,2536,2026-01-16,61072.52
27689,7876,2025-10-18,4176.04
27690,2289,2025-12-22,60197.24
27691,2784,2026-04-13,50675.55
27692,5682,2026-04-17,80670.76
27693,162,2026-04-12,64466.08
27694,365,2026-04-07,39619.15
27695,3537,2025-12-09,66240.79
27696,6379,2025-10-31,285327.48
27697,6416,2025-11-03,47624.15
27698,3512,2025-11-06,29656.99
27699,1972,2026-04-24,152017.71
27700,3501,2026-08-06,56788.91
27701,5471,2026-04-22,49865.31
27702,6107,2026-01-16,54126.91
27703,6465,2025-12-25,22105.97
27704,7703,2025-10-29,84581.86
27705,4816,2026-03-26,20154.9
27706,1011,2026-06-02,42427.59
27707,6844,2026-05-27,10833.08
27708,8672,2026-08-03,25852.92
27709,8070,2026-06-28,28436.0
27710,2953,2026-02-03,61995.0
27711,4500,2025-12-11,20573.3
27712,967,2026-03-21,7088.94
27713,1656,2026-08-21,478789.76
27714,7035,2026-01-12,32880.71
27715,4661,2026-07-30,95248.3
27716,2136,2026-01-02,3100.74
27717,1850,2025-11-28,110550.67
27718,1340,2025-10-01,106888.47
27719,1047,2026-09-01,19319.34
27720,8540,2025-09-18,23636.67
27721,1228,2025-11-01,161544.42
27722,1807,2026-07-03,1070.65
27723,9251,2026-01-07,1357.52
27724,6882,2026-07-22,39769.86
27725,4654,2025-09-13,228040.14
27726,8750,2025-10-27,3648.11
27727,206,2026-08-12,14854.58
27728,8708,2026-03-15,69638.44
27729,2350,2026-06-21,64124.16
27730,11,2025-09-17,11138.4
27731,5133,2026-03-22,21683.73
27732,1775,2026-02-15,27898.58
27733,589,2025-12-08,4050.01
27734,1195,2026-06-21,23609.54
27735,8591,2025-12-02,59880.48
27736,9891,2025-09-20,141935.8
27737,8551,2026-04-28,185503.35
27738,2208,2026-08-06,1757.15
27739,4372,2026-06-03,7364.79
27740,5209,2025-11-27,18911.62
27741,2859,2025-11-25,80943.23
27742,5360,2026-07-20,72301.2
27743,1501,2025-12-17,161562.23
27744,3045,2025-11-17,313259.76
27745,1791,2025-10-30,26994.87
27746,6783,2026-07-26,88620.19
27747,8251,2025-09-06,184012.68
27748,8614,2025-09-16,38337.37
27749,2404,2025-12-19,16561.9
27750,2531,2026-01-10,74392.64
27751,2487,2026-02-21,28698.33
27752,597,2026-05-30,164874.77
27753,4877,2025-12-07,2873.92
27754,2466,2026-02-14,158474.12
27755,6174,2025-12-28,150779.21
27756,1467,2025-11-05,1968.15
27757,9597,2026-08-31,205150.62
27758,6590,2025-11-20,42567.59
27759,862,2026-07-31,59729.24
27760,2627,2026-02-18,7107.76
27761,1926,2025-12-01,15402.28
27762,2070,2026-04-07,45784.29
27763,3538,2026-05-30,56831.62
27764,1699,2026-02-22,368755.26
27765,2389,2025-12-06,241802.07
27766,3177,2025-12-24,84451.63
27767,7820,2025-10-16,16282.17
27768,4976,2026-02-14,82729.5
27769,3939,2026-06-25,46817.73
27770,6083,2026-04-06,57148.1
27771,4164,2025-09-21,94807.89
27772,5641,2026-08-02,38603.6
27773,4766,2025-12-30,22263.66
27774,630,2026-03-27,364149.57
27775,1773,2026-05-11,64669.7
27776,557,2026-08-27,71934.66
27777,9372,2026-08-10,23112.0
27778,4141,2026-06-26,45124.44
27779,6690,2025-09-30,126017.62
27780,2216,2026-07-13,217260.23
27781,8202,2025-12-04,170544.32
27782,5521,2025-09-23,110974.16
27783,8657,2025-09-14,32964.54
27784,7933,2026-08-06,8603.25
27785,5374,2025-10-02,70773.42
27786,3661,2026-08-18,40335.38
27787,2551,2026-08-28,53484.31
27788,7131,2026-06-25,84146.97
27789,4392,2026-08-20,55528.05
27790,3963,2026-01-05,63226.4
27791,5299,2025-11-23,9952.16
27792,4508,2026-05-15,4813.38
27793,8692,2025-12-01,94485.18
27794,323,2026-07-28,1401.38
27795,1341,2025-12-01,95138.58
27796,8201,2025-10-22,24718.12
27797,4179,2026-01-22,251336.45
27798,533,2026-03-06,40507.54
27799,5112,2026-02-14,244125.49
27800,2998,2025-09-05,63966.16
27801,7161,2026-08-09,67726.17
27802,5436,2026-03-09,31642.16
27803,7815,2026-01-24,98251.33
27804,6372,2026-02-08,34582.62
27805,6475,2026-08-25,3671.52
27806,5530,2026-03-29,117889.92
27807,8804,2026-05-10,72029.99
27808,6129,2025-09-06,68465.53
27809,5097,2026-01-13,22695.03
27810,3097,2026-06-23,133446.82
27811,7824,2026-02-25,187623.95
27812,669,2026-05-15,173190.35
27813,2952,2025-10-14,1789.42
27814,1471,2025-10-04,13165.42
27815,6541,2026-05-28,46052.29
27816,5937,2025-11-10,20068.4
27817,3179,2026-06-20,73880.73
27818,9548,2026-04-24,14710.48
27819,7150,2026-06-15,249717.79
27820,4170,2025-10-29,1604.46
27821,4877,2026-01-10,69199.05
27822,5260,2026-07-31,144673.98
27823,2598,2026-09-02,115887.41
27824,2229,2025-11-20,15128.76
27825,9381,2026-08-03,45344.92
27826,6763,2026-06-04,186028.11
27827,4183,2026-08-11,1401.38
27828,6808,2026-05-14,1297.02
27829,8319,2026-06-03,73431.37
27830,3698,2025-11-01,18460.2
27831,8133,2025-12-07,84155.27
27832,532,2026-07-30,15059.17
27833,6485,2026-01-24,114035.66
27834,7672,2026-05-05,141637.74
27835,8226,2026-05-22,7516.87
27836,4913,2025-11-27,47486.64
27837,7148,2025-11-28,101814.32
27838,4661,2025-12-21,105328.72
27839,8783,2025-10-24,56383.1
27840,1361,2025-12-18,164947.21
27841,5328,2026-08-01,46550.58
27842,7004,2026-07-24,45415.15
27843,6650,2026-03-06,147956.93
27844,2715,2026-02-09,178881.58
27845,8874,2026-03-21,35646.79
27846,4731,2025-12-28,26021.72
27847,8370,2026-02-24,39501.7
27848,8297,2026-07-05,116122.85
27849,7624,2026-07-02,4437.31
27850,3014,2026-04-13,55145.2
27851,5799,2025-09-19,182608.31
27852,5832,2026-04-21,125020.45
27853,4899,2026-07-09,44483.4
27854,3134,2026-06-05,26105.4
27855,7146,2026-06-28,1728.49
27856,327,2025-12-30,57021.55
27857,3998,2026-04-14,37117.61
27858,7913,2026-07-23,87578.0
27859,6393,2026-08-22,1401.38
27860,8258,2026-07-29,29593.72
27861,4532,2026-01-11,113579.42
27862,9186,2025-11-09,20216.69
27863,8776,2025-10-15,65499.98
27864,3886,2025-12-31,18098.36
27865,5871,2026-08-12,34167.62
27866,5156,2025-11-09,22427.42
27867,6236,2026-08-15,76830.04
27868,9103,2026-03-01,91770.91
27869,9560,2026-02-01,199185.01
27870,4620,2025-12-01,58470.43
27871,994,2026-08-10,22523.7
27872,205,2026-03-18,154174.32
27873,2174,2026-05-06,95899.21
27874,6393,2026-02-01,5483.0
27875,2756,2026-01-09,16129.78
27876,3445,2026-04-04,909.4
27877,1562,2026-02-22,76684.6
27878,6336,2026-05-07,9954.95
27879,7625,2025-09-20,55145.2
27880,5181,2026-03-31,13533.41
27881,4869,2026-08-04,139818.44
27882,489,2026-08-17,31175.23
27883,1681,2026-04-14,96917.02
27884,800,2026-04-04,163188.99
27885,2513,2026-03-18,12932.94
27886,5261,2025-11-01,1408.46
27887,4831,2026-04-05,44195.14
27888,5836,2026-07-24,50726.07
27889,5890,2026-04-15,61406.41
27890,4706,2026-06-15,112416.37
27891,6131,2026-07-31,21702.36
27892,2266,2025-12-22,8396.42
27893,465,2026-07-12,96094.14
27894,4233,2025-10-03,909.4
27895,9546,2026-02-22,1725.17
27896,1341,2026-07-25,3671.52
27897,1400,2026-02-19,178610.55
27898,7565,2026-04-29,114988.32
27899,1065,2026-08-10,37938.14
27900,1265,2025-09-16,27786.32
27901,9543,2025-12-18,6193.94
27902,3998,2026-02-13,85981.05
27903,8661,2025-11-23,51939.82
27904,2454,2026-05-04,37733.54
27905,7887,2026-09-03,48412.0
27906,7726,2026-06-21,65802.17
27907,5979,2025-11-25,149074.88
27908,8940,2026-04-14,165484.69
27909,9846,2025-09-19,13057.53
27910,1894,2026-04-28,36296.57
27911,2048,2026-03-13,25110.98
27912,4877,2026-08-11,24662.9
27913,5211,2026-02-20,118505.1
27914,8003,2026-04-05,80982.22
27915,7142,2025-11-08,71856.35
27916,1709,2026-02-18,168840.72
27917,6967,2026-01-15,91587.33
27918,4204,2026-04-19,6815.38
27919,4140,2026-07-10,515828.47
27920,3655,2026-01-13,189695.54
27921,2547,2026-05-21,83744.16
27922,7131,2026-02-12,76820.5
27923,6640,2026-09-02,5811.82
27924,8701,2025-12-09,19867.32
27925,3268,2026-02-06,49618.7
27926,5031,2026-08-05,13527.84
27927,5505,2025-10-11,48994.22
27928,838,2026-07-25,4079.1
27929,4643,2026-08-18,18201.27
27930,5268,2025-11-15,179198.27
27931,4327,2026-01-28,46556.53
27932,5696,2026-02-10,1377.08
27933,1055,2026-05-11,90328.11
27934,135,2026-03-06,78490.49
27935,2241,2025-10-03,66723.41
27936,128,2026-04-10,458794.76
27937,8699,2026-09-04,48851.28
27938,5911,2026-07-22,23142.25
27939,4390,2025-10-14,1961.01
27940,9263,2025-12-01,6732.27
27941,9943,2026-05-08,84659.09
27942,2365,2025-10-13,80913.78
27943,9781,2025-12-08,51577.06
27944,4183,2026-01-16,51012.73
27945,1398,2026-01-07,83035.72
27946,186,2026-05-02,93785.68
27947,8658,2026-02-08,69769.98
27948,3515,2025-12-28,1217.64
27949,729,2025-12-25,275726.0
27950,343,2025-10-26,14775.19
27951,4940,2025-10-31,231318.68
27952,1094,2025-11-24,31295.72
27953,4334,2026-08-04,87741.13
27954,2310,2026-03-03,44559.14
27955,1235,2025-12-10,2802.76
27956,3526,2026-08-23,175047.5
27957,6070,2025-12-31,41927.87
27958,343,2026-02-20,59146.09
27959,7718,2026-08-17,112533.73
27960,9922,2026-05-02,38192.9
27961,8029,2026-05-09,309302.72
27962,2788,2026-09-03,50822.31
27963,2107,2026-07-11,134326.55
27964,7039,2026-01-26,47627.51
27965,1736,2026-02-07,83338.49
27966,6310,2026-07-16,4708.79
27967,7681,2026-04-06,53912.28
27968,5388,2025-11-10,4091.56
27969,1917,2026-03-03,132130.91
27970,6350,2025-10-26,103495.1
27971,8997,2026-06-07,57630.2
27972,7039,2026-07-03,53807.69
27973,2068,2026-04-30,16561.9
27974,7994,2026-08-01,163117.95
27975,3380,2025-11-11,119802.8
27976,3009,2026-07-19,51170.27
27977,7353,2026-08-28,73000.31
27978,8583,2026-02-08,8482.7
27979,2898,2026-07-01,48334.55
27980,7217,2026-06-28,60192.35
27981,8401,2025-09-09,20059.51
27982,4937,2025-09-16,10331.24
27983,321,2025-12-12,38945.67
27984,7888,2026-07-17,62316.96
27985,598,2026-04-29,99056.22
27986,4847,2026-01-07,102789.96
27987,3474,2026-07-18,4626.94
27988,6614,2026-01-03,40335.38
27989,8246,2026-07-09,87801.74
27990,9258,2025-12-21,51016.11
27991,128,2026-03-28,39501.7
27992,9201,2026-06-08,61196.9
27993,3151,2026-07-10,55134.51
27994,5772,2026-02-27,5881.47
27995,4419,2025-11-01,44172.64
27996,3913,2025-12-09,240877.34
27997,3427,2025-12-07,219825.68
27998,2037,2025-11-06,8658.3
27999,4414,2026-03-26,117120.78
28000,5459,2026-07-27,17128.78
28001,720,2026-01-14,4159.07
28002,1089,2025-09-08,4524.34
28003,703,2026-08-14,79888.97
28004,4831,2026-04-11,141285.55
28005,2645,2026-07-12,43413.99
28006,6665,2025-10-22,116131.92
28007,6426,2026-07-20,126211.66
28008,9285,2026-08-17,9995.4
28009,2821,2025-10-11,16564.14
28010,4498,2026-06-26,1818.8
28011,7283,2026-04-09,103340.25
28012,3338,2026-08-12,59765.61
28013,6434,2025-12-10,61459.26
28014,3304,2025-12-08,14160.8
28015,8065,2026-04-14,6511.52
28016,6228,2025-11-22,9252.79
28017,2204,2025-10-06,21765.64
28018,4487,2026-01-22,4197.53
28019,98,2025-11-12,76707.88
28020,4845,2025-12-21,9231.73
28021,8325,2026-02-21,51696.06
28022,2352,2026-02-28,16561.9
28023,1451,2026-06-16,23658.69
28024,8842,2025-11-14,217195.83
28025,8294,2026-08-13,16087.66
28026,3930,2026-01-16,94870.1
28027,7800,2026-07-12,58920.55
28028,9801,2025-09-14,1852.07
28029,3938,2026-01-27,104120.39
28030,4752,2026-06-06,46835.04
28031,517,2026-06-24,15386.83
28032,6300,2026-06-17,34633.55
28033,273,2025-10-29,122279.37
28034,9236,2026-08-07,61720.67
28035,150,2025-10-14,295623.94
28036,7176,2026-01-03,125696.55
28037,1661,2026-02-19,31186.34
28038,5840,2026-07-02,58698.95
28039,4799,2026-05-24,81233.55
28040,3802,2026-02-03,15320.66
28041,6639,2025-11-20,19526.35
28042,8626,2026-05-07,7005.51
28043,2705,2026-03-23,36783.47
28044,6034,2026-06-08,203567.3
28045,7579,2025-11-06,18911.62
28046,9818,2026-06-29,220054.22
28047,8936,2025-11-15,3778.76
28048,7717,2025-12-25,15777.07
28049,2057,2025-12-24,240885.05
28050,7818,2026-03-17,3494.43
28051,7064,2026-05-15,2039.55
28052,8116,2025-09-19,293073.47
28053,1478,2026-07-05,141124.0
28054,2956,2026-08-02,141738.64
28055,8064,2025-11-07,139686.36
28056,9416,2026-05-29,232950.19
28057,7291,2026-01-07,87024.94
28058,909,2026-08-04,1981.99
28059,7899,2026-07-29,104029.65
28060,6882,2025-12-27,451697.29
28061,6114,2026-02-15,1961.01
28062,4967,2026-05-16,8104.1
28063,3309,2025-09-15,70062.34
28064,8312,2026-05-21,154040.64
28065,9607,2025-10-16,9995.4
28066,4100,2026-03-17,79237.06
28067,6219,2026-03-24,1401.38
28068,4693,2026-03-12,4159.05
28069,3322,2026-01-05,2416.18
28070,7833,2025-10-01,158829.38
28071,127,2026-04-29,81550.53
28072,5816,2026-05-30,40885.31
28073,569,2025-10-03,11775.16
28074,2617,2026-01-07,295728.18
28075,6725,2026-03-29,144077.3
28076,2655,2025-09-10,20886.12
28077,2315,2026-03-11,61404.64
28078,9901,2026-01-25,113430.76
28079,4798,2026-01-12,7403.82
28080,5289,2026-08-17,3816.5
28081,3976,2025-11-21,106096.92
28082,3962,2026-01-14,29616.74
28083,6137,2026-05-30,71293.58
28084,4010,2025-11-09,34432.1
28085,8637,2025-12-10,37629.09
28086,469,2026-06-02,48524.42
28087,5260,2026-02-06,235367.63
28088,737,2026-04-07,61603.53
28089,545,2025-10-11,29699.54
28090,4921,2026-05-10,28485.27
28091,8800,2025-12-17,17005.37
28092,4421,2026-02-20,73420.67
28093,4698,2025-11-17,91770.91
28094,3044,2025-10-24,97729.74
28095,879,2026-06-05,13979.49
28096,8086,2026-06-21,22352.23
28097,3360,2026-01-31,62716.22
28098,6728,2026-06-04,23253.04
28099,8749,2026-07-10,93122.82
28100,5332,2025-11-19,33252.49
28101,3137,2025-11-21,30092.39
28102,9237,2026-01-15,98140.5
28103,2959,2025-10-11,49133.03
28104,7009,2026-03-09,234244.45
28105,3323,2025-10-14,114271.22
28106,9897,2025-11-14,95217.46
28107,8182,2026-01-30,13457.03
28108,8171,2025-12-27,44174.36
28109,9274,2026-04-18,154355.21
28110,3258,2026-08-13,21038.58
28111,9203,2026-06-30,57827.59
28112,1786,2025-11-22,288946.4
28113,5774,2026-01-09,1368.9
28114,3269,2026-04-17,108510.07
28115,8289,2026-06-30,120742.82
28116,6627,2025-10-28,81276.61
28117,6287,2026-05-17,53615.97
28118,3958,2026-04-27,618453.51
28119,4450,2025-11-20,12426.3
28120,406,2026-02-16,55273.81
28121,43,2025-09-20,66723.41
28122,7076,2025-10-23,54225.31
28123,5518,2026-03-13,92240.95
28124,8891,2025-11-14,55779.2
28125,6012,2026-06-10,168506.81
28126,8486,2026-06-26,55310.13
28127,2813,2026-02-26,70235.59
28128,1417,2026-06-06,68311.36
28129,3252,2026-02-07,31724.36
28130,9306,2026-07-17,4932.36
28131,3833,2025-10-20,79209.97
28132,7136,2026-06-10,35646.79
28133,6882,2025-11-30,114969.15
28134,7942,2026-04-24,56707.9
28135,9638,2025-10-24,17846.88
28136,2072,2026-07-21,3179.13
28137,5842,2025-12-26,46130.05
28138,6715,2026-05-01,86891.89
28139,5823,2026-03-16,462128.9
28140,5283,2026-04-15,63321.66
28141,4417,2026-06-30,185608.39
28142,9909,2026-03-09,230751.28
28143,2787,2025-10-18,341403.65
28144,6682,2026-08-21,30118.34
28145,4086,2026-01-02,8072.38
28146,3891,2026-03-26,9559.98
28147,1739,2026-06-16,555074.83
28148,916,2026-02-01,434103.27
28149,497,2025-11-21,66365.43
28150,1912,2026-08-10,39243.97
28151,4679,2025-09-16,96730.05
28152,45,2026-02-05,125534.86
28153,6079,2026-01-26,36783.47
28154,3346,2026-08-08,130663.29
28155,9582,2025-11-18,36958.36
28156,1997,2026-08-10,67738.04
28157,2305,2025-12-04,62677.45
28158,6978,2026-06-15,24072.9
28159,44,2026-08-31,17128.78
28160,2688,2026-08-26,13966.08
28161,8297,2026-02-12,150348.47
28162,5999,2025-11-12,33439.57
28163,8139,2025-12-03,10677.41
28164,8239,2026-06-21,98251.33
28165,9548,2026-02-20,342649.41
28166,8291,2026-06-20,4271.13
28167,6456,2026-07-25,36196.72
28168,4384,2026-03-24,104215.67
28169,7583,2025-12-24,76003.46
28170,7840,2026-05-19,118726.16
28171,9330,2025-10-08,3352.45
28172,8624,2026-06-20,160319.97
28173,192,2026-04-17,36422.45
28174,588,2025-10-29,9615.01
28175,2365,2025-12-05,19673.51
28176,6028,2025-12-21,56240.98
28177,5053,2026-02-18,195215.91
28178,7192,2026-06-09,74295.67
28179,4617,2026-04-06,8526.69
28180,1292,2025-11-26,18323.93
28181,533,2025-11-20,80768.18
28182,4308,2026-04-09,22312.33
28183,359,2026-02-26,167484.66
28184,9101,2026-07-24,44956.41
28185,5968,2026-08-04,81375.7
28186,1302,2026-06-08,170157.99
28187,3483,2026-01-10,1166.97
28188,5069,2025-09-27,151040.9
28189,1947,2025-10-20,55090.31
28190,3907,2025-10-07,53491.2
28191,8104,2025-09-09,72853.15
28192,8991,2026-07-01,48315.95
28193,4395,2026-01-12,111794.9
28194,3480,2026-02-27,97835.44
28195,5901,2025-09-28,31602.15
28196,6931,2025-12-15,229238.07
28197,6772,2026-03-20,32758.54
28198,2100,2026-05-22,185926.97
28199,3909,2025-12-19,254582.96
28200,1604,2026-02-23,43904.5
28201,409,2026-03-17,1223.84
28202,1170,2025-12-30,21291.62
28203,6081,2025-10-21,42609.46
28204,7090,2026-07-25,4329.82
28205,3567,2025-11-25,140557.89
28206,4988,2026-04-17,19493.84
28207,9416,2025-09-06,49030.11
28208,4341,2025-12-29,8080.45
28209,6111,2026-04-17,13537.72
28210,7088,2025-10-15,45909.08
28211,6434,2025-11-08,5593.98
28212,7815,2026-05-25,38433.46
28213,547,2025-11-24,153064.17
28214,9105,2026-08-14,601.42
28215,5498,2025-11-08,6732.84
28216,1797,2026-02-02,125728.39
28217,4337,2026-04-17,12223.23
28218,6743,2025-10-03,17908.42
28219,6756,2025-11-04,115578.56
28220,8688,2025-11-28,328563.9
28221,2972,2026-03-24,162314.23
28222,4365,2026-03-23,3208.92
28223,7182,2026-04-30,51863.03
28224,6327,2025-10-26,124292.68
28225,8375,2026-01-31,83263.12
28226,5165,2026-01-21,17870.05
28227,8276,2026-04-20,189662.71
28228,5661,2026-06-15,28294.15
28229,6538,2025-10-04,193123.9
28230,8792,2026-05-31,100033.91
28231,2404,2026-01-09,46967.68
28232,8113,2025-11-23,90472.57
28233,4276,2025-12-24,47673.09
28234,7522,2025-09-07,14904.42
28235,7504,2025-09-16,191193.47
28236,2890,2026-06-05,18511.71
28237,3538,2026-07-11,31021.4
28238,3353,2025-11-18,156256.03
28239,6459,2026-03-04,8158.2
28240,783,2025-11-20,161384.05
28241,2443,2026-02-25,154679.64
28242,6106,2026-05-11,125810.79
28243,5993,2026-03-19,45784.29
28244,9622,2025-12-12,6004.36
28245,7130,2025-11-07,107772.32
28246,7550,2026-05-31,63447.44
28247,5705,2025-10-04,7661.7
28248,7709,2026-01-16,231977.04
28249,9675,2026-01-07,143847.25
28250,9811,2026-06-21,57583.74
28251,4868,2025-10-25,8923.44
28252,726,2025-12-02,65105.53
28253,840,2026-08-22,45947.76
28254,4307,2025-12-08,123445.37
28255,6071,2025-12-08,55298.81
28256,5072,2026-07-13,86933.3
28257,4388,2026-04-06,72578.53
28258,6104,2025-10-21,64839.31
28259,1412,2025-12-19,150857.47
28260,2911,2026-07-13,233484.87
28261,3942,2026-07-03,44559.14
28262,5157,2026-03-15,2094.56
28263,3520,2026-03-24,27570.67
28264,6174,2025-09-15,4701.68
28265,2540,2026-08-07,20497.25
28266,6692,2025-09-29,4626.94
28267,370,2026-05-18,73969.02
28268,710,2026-07-05,251226.99
28269,5610,2026-06-05,299966.43
28270,2850,2026-06-02,8080.45
28271,334,2025-10-15,85472.78
28272,9862,2025-09-19,188006.84
28273,3987,2025-11-06,12150.03
28274,9397,2026-07-10,73492.78
28275,8032,2025-11-13,170534.92
28276,1097,2026-01-01,266898.84
28277,3651,2025-11-09,200688.56
28278,576,2026-06-17,208037.07
28279,2549,2026-01-09,105025.48
28280,6144,2026-03-21,236812.86
28281,9142,2026-05-24,19867.32
28282,1677,2026-03-08,42623.74
28283,8914,2026-01-13,86317.08
