invoice_id,product_id,quantity,unit_price
27765,69,3,79694.15
27765,230,1,2719.62
27766,256,2,19199.67
27766,57,1,46052.29
27767,329,1,6700.81
27767,210,2,4790.68
27768,334,4,14230.4
27768,49,1,25807.9
27769,294,1,39501.7
27769,321,1,500.65
27769,250,1,6815.38
27770,115,1,55779.2
27770,151,1,1368.9
27771,37,1,90328.11
27771,157,3,979.18
27771,199,1,1542.24
27772,3,1,35699.98
27772,148,1,2903.62
27773,288,1,20059.51
27773,309,1,1855.64
27773,324,1,348.51
27774,123,2,6768.86
27774,161,1,795.28
27774,174,1,2873.92
27774,243,1,2487.19
27774,18,1,58716.65
27774,105,1,15510.7
27774,117,1,6193.94
27774,70,3,88011.39
27775,271,5,12933.94
27776,331,2,6380.13
27776,295,1,59174.4
27777,152,1,1166.97
27777,215,1,5853.58
27777,284,1,16091.45
27778,55,1,40507.74
27778,216,1,4616.7
27779,119,1,4260.17
27779,227,1,1996.49
27779,86,2,59880.48
27780,207,1,5927.88
27780,112,1,55897.45
27780,2,1,47486.64
27780,60,1,33252.49
27780,22,1,66299.03
27780,154,2,1401.38
27780,187,1,5593.98
27781,88,2,62777.74
27781,9,1,44988.84
27782,271,1,12933.94
27782,329,3,6700.81
27782,67,1,74537.44
27782,266,1,3400.35
27783,153,1,1252.43
27783,235,1,3437.21
27783,138,10,2736.55
27783,126,1,909.4
27784,147,3,2867.75
27785,89,1,66723.41
27785,220,1,4050.01
27786,50,1,40335.38
27787,303,1,53484.31
27788,342,2,8080.45
27788,72,1,61784.59
27788,134,4,1550.37
27789,78,1,38945.67
27789,205,1,1402.33
27789,251,1,15180.05
27790,268,5,12645.28
27791,188,2,4976.08
27792,133,3,1604.46
27793,108,4,21683.73
27793,132,1,1789.42
27793,239,1,3021.22
27793,259,1,2939.62
27794,154,1,1401.38
27795,193,1,1774.63
27795,26,1,91770.91
27795,204,1,1593.04
27796,80,1,24718.12
27797,156,5,573.2
27797,336,5,10491.8
27797,57,1,46052.29
27797,137,2,2949.59
27797,87,2,72029.99
27798,110,1,40507.54
27799,74,1,96991.61
27799,293,4,36783.47
27800,17,1,52257.24
27800,188,1,4976.08
27800,120,1,6732.84
27801,81,1,34884.99
27801,210,1,4790.68
27801,260,1,3332.38
27801,80,1,24718.12
27802,82,1,29616.74
27802,196,2,1012.71
27803,32,1,98251.33
27804,326,2,4869.61
27804,122,3,6622.44
27804,188,1,4976.08
27805,146,3,1223.84
27806,27,1,89514.78
27806,155,1,1130.21
27806,101,1,16689.24
27806,211,2,2322.41
27806,228,1,1968.15
27806,125,1,1695.0
27806,164,1,2247.72
27807,87,1,72029.99
27808,180,1,3648.11
27808,16,1,64817.42
27809,288,1,20059.51
27809,305,1,1852.07
27809,317,1,783.45
27810,89,2,66723.41
27811,66,3,58668.68
27811,243,1,2487.19
27811,254,1,9130.72
27812,74,1,96991.61
27812,21,1,66724.71
27812,182,2,3303.14
27812,147,1,2867.75
27813,132,1,1789.42
27814,338,1,13165.42
27815,57,1,46052.29
27816,48,1,17128.78
27816,259,1,2939.62
27817,284,1,16091.45
27817,109,1,57789.28
27818,286,1,14710.48
27819,35,2,117310.36
27819,39,1,15097.07
27820,133,1,1604.46
27821,106,1,14347.25
27821,142,1,2741.5
27821,148,1,2903.62
27821,146,1,1223.84
27821,155,1,1130.21
27821,8,1,46852.63
27822,35,1,117310.36
27822,149,1,1059.95
27822,165,3,1047.28
27822,281,1,23161.83
27823,24,1,104029.65
27823,138,3,2736.55
27823,180,1,3648.11
27824,185,3,5042.92
27825,142,1,2741.5
27825,140,1,2984.27
27825,58,1,39619.15
27826,119,1,4260.17
27826,216,1,4616.7
27826,275,1,13034.83
27826,32,1,98251.33
27826,181,1,5984.6
27826,86,1,59880.48
27827,154,1,1401.38
27828,320,3,432.34
27829,154,1,1401.38
27829,87,1,72029.99
27830,45,1,13527.84
27830,258,1,4932.36
27831,294,2,39501.7
27831,330,1,5151.87
27832,102,1,15059.17
27833,153,1,1252.43
27833,239,1,3021.22
27833,275,1,13034.83
27833,326,1,4869.61
27833,34,1,91857.57
27834,77,1,31968.85
27834,191,3,1296.54
27834,232,1,2524.64
27834,136,2,2488.56
27834,31,1,94753.71
27834,314,1,1725.17
27834,172,1,1798.63
27835,136,1,2488.56
27835,182,1,3303.14
27835,314,1,1725.17
27836,2,1,47486.64
27837,136,1,2488.56
27837,65,1,99325.76
27838,59,1,26021.72
27838,207,1,5927.88
27838,255,4,18344.78
27839,8,1,46852.63
27839,144,1,2039.55
27839,199,2,1542.24
27839,162,2,2203.22
27840,129,1,1357.52
27840,158,1,1218.12
27840,166,1,1549.08
27840,196,13,1012.71
27840,322,1,680.0
27840,21,2,66724.71
27840,45,1,13527.84
27841,111,1,28652.96
27841,159,1,601.42
27841,136,1,2488.56
27841,269,2,7403.82
27842,300,1,43644.24
27842,307,1,1770.91
27843,94,1,59923.63
27843,204,2,1593.04
27843,63,1,34432.1
27843,79,1,35801.69
27843,228,1,1968.15
27843,268,1,12645.28
27844,304,1,29475.15
27844,316,1,1928.33
27844,320,1,432.34
27844,73,1,65068.89
27844,29,1,81976.87
27845,113,1,35646.79
27846,59,1,26021.72
27847,294,1,39501.7
27848,91,2,53807.69
27848,193,1,1774.63
27848,120,1,6732.84
27849,131,3,1052.42
27849,244,1,1280.05
27850,116,1,55145.2
27851,123,2,6768.86
27851,175,1,2149.17
27851,218,1,4891.26
27851,110,4,40507.54
27852,117,1,6193.94
27852,24,1,104029.65
27852,97,1,14796.86
27853,139,1,2027.99
27853,131,1,1052.42
27853,222,1,1981.99
27853,197,1,1728.49
27853,231,2,4524.34
27853,104,1,8923.44
27853,172,1,1798.63
27853,262,4,4480.44
27854,247,1,2350.84
27854,205,1,1402.33
27854,282,1,22352.23
27855,197,1,1728.49
27856,116,1,55145.2
27856,224,1,1876.35
27857,48,1,17128.78
27857,150,1,1368.14
27857,149,1,1059.95
27857,215,3,5853.58
27858,206,3,4705.87
27858,94,1,59923.63
27858,125,4,1695.0
27858,237,1,3905.27
27858,238,1,2851.49
27859,154,1,1401.38
27860,97,2,14796.86
27861,298,2,56789.71
27862,283,1,19493.84
27862,323,1,722.85
27863,190,2,4329.82
27863,302,1,53439.99
27863,266,1,3400.35
27864,98,1,18098.36
27865,218,3,4891.26
27865,283,1,19493.84
27866,46,1,22427.42
27867,222,2,1981.99
27867,253,4,10990.53
27867,48,1,17128.78
27867,100,1,11775.16
27868,26,1,91770.91
27869,90,3,63321.66
27869,243,1,2487.19
27869,120,1,6732.84
27870,41,1,21780.87
27870,255,2,18344.78
27871,280,1,20595.37
27871,316,1,1928.33
27872,223,1,1256.5
27872,4,1,49133.03
27872,145,1,1335.24
27872,184,3,3530.66
27872,34,1,91857.57
27873,64,1,79209.97
27873,101,1,16689.24
27874,142,2,2741.5
27875,161,1,795.28
27875,306,1,586.55
27875,137,5,2949.59
27876,126,1,909.4
27877,68,1,71271.82
27877,159,9,601.42
27878,119,1,4260.17
27878,178,1,5694.78
27879,116,1,55145.2
27880,95,1,11008.77
27880,232,1,2524.64
27881,34,1,91857.57
27881,154,1,1401.38
27881,178,3,5694.78
27881,304,1,29475.15
27882,62,1,26558.53
27882,216,1,4616.7
27883,71,1,96917.02
27884,87,1,72029.99
27884,205,1,1402.33
27884,206,13,4705.87
27884,178,3,5694.78
27884,340,1,11496.02
27885,96,1,9995.4
27885,157,3,979.18
27886,225,1,1408.46
27887,274,2,11817.49
27887,288,1,20059.51
27887,321,1,500.65
27888,4,1,49133.03
27888,204,1,1593.04
27889,298,1,56789.71
27889,216,1,4616.7
27890,32,1,98251.33
27890,155,1,1130.21
27890,275,1,13034.83
27891,316,1,1928.33
27891,326,1,4869.61
27891,118,2,7452.21
27892,314,3,1725.17
27892,137,1,2949.59
27892,319,1,271.32
27893,171,1,1818.96
27893,12,2,41848.02
27893,339,1,10579.14
27894,126,1,909.4
27895,314,1,1725.17
27896,146,3,1223.84
27897,131,1,1052.42
27897,30,1,77325.68
27897,31,1,94753.71
27897,186,1,3127.9
27897,247,1,2350.84
27898,155,1,1130.21
27898,78,2,38945.67
27898,204,2,1593.04
27898,101,1,16689.24
27898,284,1,16091.45
27899,97,1,14796.86
27899,98,1,18098.36
27899,185,1,5042.92
27900,190,3,4329.82
27900,97,1,14796.86
27901,117,1,6193.94
27902,13,1,41406.62
27902,161,1,795.28
27902,118,1,7452.21
27902,104,1,8923.44
27902,188,1,4976.08
27902,46,1,22427.42
27903,55,1,40507.74
27903,250,1,6815.38
27903,216,1,4616.7
27904,5,1,37733.54
27905,285,2,15068.56
27905,309,1,1855.64
27905,323,4,722.85
27905,45,1,13527.84
27906,93,1,65802.17
27907,67,2,74537.44
27908,32,1,98251.33
27908,154,2,1401.38
27908,199,17,1542.24
27908,228,4,1968.15
27908,163,1,2800.05
27908,39,1,15097.07
27908,136,5,2488.56
27909,43,1,13057.53
27910,96,3,9995.4
27910,134,1,1550.37
27910,311,4,1190.0
27911,121,2,5725.49
27911,273,1,8061.37
27911,240,1,2190.92
27911,246,1,1555.64
27911,305,1,1852.07
27912,323,1,722.85
27912,106,1,14347.25
27912,223,3,1256.5
27912,241,2,2911.65
27913,294,3,39501.7
27914,93,1,65802.17
27914,251,1,15180.05
27915,174,5,2873.92
27915,265,1,3797.36
27915,79,1,35801.69
27915,245,1,2708.27
27915,99,1,15179.43
27916,78,1,38945.67
27916,45,3,13527.84
27916,141,1,1810.62
27916,154,4,1401.38
27916,201,1,1800.07
27916,191,3,1296.54
27916,104,1,8923.44
27916,46,3,22427.42
27917,292,4,22105.97
27917,311,2,1190.0
27917,317,1,783.45
27918,250,1,6815.38
27919,65,5,99325.76
27919,256,1,19199.67
27920,272,1,13844.24
27920,171,1,1818.96
27920,89,2,66723.41
27920,197,1,1728.49
27920,169,2,1542.29
27920,324,1,348.51
27920,62,1,26558.53
27920,267,1,8865.41
27921,69,1,79694.15
27921,220,1,4050.01
27922,41,2,21780.87
27922,216,2,4616.7
27922,253,1,10990.53
27922,275,1,13034.83
27923,138,1,2736.55
27923,139,1,2027.99
27923,165,1,1047.28
27924,122,3,6622.44
27925,128,2,1070.65
27925,136,1,2488.56
27925,9,1,44988.84
27926,45,1,13527.84
27927,240,1,2190.92
27927,62,1,26558.53
27927,139,3,2027.99
27927,47,1,14160.8
27928,144,2,2039.55
27929,251,1,15180.05
27929,239,1,3021.22
27930,18,3,58716.65
27930,202,2,1524.16
27931,282,2,22352.23
27931,305,1,1852.07
27932,135,1,1377.08
27933,37,1,90328.11
27934,198,1,1164.81
27934,30,1,77325.68
27935,89,1,66723.41
27936,290,1,14503.87
27936,308,1,1147.07
27936,324,1,348.51
27936,153,17,1252.43
27936,36,5,84300.8
27937,53,1,48851.28
27938,103,1,16940.77
27938,134,4,1550.37
27939,127,1,1961.01
27940,170,1,2115.57
27940,216,1,4616.7
27941,144,1,2039.55
27941,133,1,1604.46
27941,110,2,40507.54
27942,98,4,18098.36
27942,119,2,4260.17
27943,306,1,586.55
27943,114,1,49408.51
27943,229,1,1582.0
27944,155,1,1130.21
27944,148,1,2903.62
27944,5,1,37733.54
27944,234,2,4622.68
27945,158,1,1218.12
27945,123,1,6768.86
27945,14,2,37524.37
27946,153,1,1252.43
27946,123,1,6768.86
27946,15,1,74943.51
27946,143,2,2313.47
27946,117,1,6193.94
27947,81,2,34884.99
27948,160,1,1217.64
27949,116,5,55145.2
27950,290,1,14503.87
27950,319,1,271.32
27951,87,1,72029.99
27951,133,1,1604.46
27951,39,1,15097.07
27951,113,4,35646.79
27952,290,2,14503.87
27952,309,1,1855.64
27952,320,1,432.34
27953,289,2,19518.22
27953,309,1,1855.64
27953,317,4,783.45
27953,51,1,39853.27
27953,264,1,3861.98
27954,51,1,39853.27
27954,206,1,4705.87
27955,154,2,1401.38
27956,289,1,19518.22
27956,307,1,1770.91
27956,334,1,14230.4
27956,184,1,3530.66
27956,29,1,81976.87
27956,267,1,8865.41
27956,61,1,45155.03
27957,127,1,1961.01
27957,157,1,979.18
27957,283,2,19493.84
27958,282,1,22352.23
27958,308,1,1147.07
27958,113,1,35646.79
27959,2,1,47486.64
27959,205,1,1402.33
27959,188,1,4976.08
27959,66,1,58668.68
27960,230,1,2719.62
27960,209,1,4743.65
27960,76,1,30729.63
27961,30,4,77325.68
27962,103,3,16940.77
27963,22,2,66299.03
27963,197,1,1728.49
27964,85,1,47627.51
27965,109,1,57789.28
27965,117,1,6193.94
27965,142,1,2741.5
27965,40,1,16613.77
27966,152,1,1166.97
27966,307,2,1770.91
27967,104,1,8923.44
27967,9,1,44988.84
27968,160,1,1217.64
27968,174,1,2873.92
27969,99,1,15179.43
27969,20,2,58475.74
27970,97,1,14796.86
27970,47,1,14160.8
27970,67,1,74537.44
27971,49,1,25807.9
27971,206,3,4705.87
27971,251,1,15180.05
27971,232,1,2524.64
27972,91,1,53807.69
27973,42,1,16561.9
27974,132,1,1789.42
27974,34,1,91857.57
27974,339,3,10579.14
27974,5,1,37733.54
27975,138,5,2736.55
27975,66,1,58668.68
27975,6,1,45909.08
27975,169,1,1542.29
27976,297,1,17005.37
27976,312,1,691.8
27976,259,1,2939.62
27976,272,1,13844.24
27976,101,1,16689.24
27977,68,1,71271.82
27977,197,1,1728.49
27978,143,3,2313.47
27978,169,1,1542.29
27979,151,1,1368.9
27979,141,1,1810.62
27979,61,1,45155.03
27980,288,2,20059.51
27980,314,1,1725.17
27980,136,1,2488.56
27980,252,1,15859.6
27981,288,1,20059.51
27982,337,1,10331.24
27983,78,1,38945.67
27984,120,2,6732.84
27984,53,1,48851.28
27985,76,1,30729.63
27985,194,1,1601.88
27985,21,1,66724.71
27986,320,1,432.34
27986,19,1,56448.54
27986,6,1,45909.08
27987,143,2,2313.47
27988,50,1,40335.38
27989,8,1,46852.63
27989,138,14,2736.55
27989,167,1,2637.41
27990,297,3,17005.37
27991,294,1,39501.7
27992,7,1,43140.44
27992,140,1,2984.27
27992,209,1,4743.65
27992,176,2,5164.27
27993,50,1,40335.38
27993,220,1,4050.01
27993,166,1,1549.08
27993,122,1,6622.44
27993,242,1,2577.6
27994,143,1,2313.47
27994,135,1,1377.08
27994,240,1,2190.92
27995,56,1,43159.93
27995,196,1,1012.71
27996,80,1,24718.12
27996,209,1,4743.65
27996,45,1,13527.84
27996,255,1,18344.78
27996,55,1,40507.74
27996,37,1,90328.11
27996,84,1,43413.99
27996,192,3,1764.37
27997,5,5,37733.54
27997,185,1,5042.92
27997,43,2,13057.53
27998,143,2,2313.47
27998,257,1,4031.36
27999,296,1,47624.15
27999,315,2,1385.96
27999,21,1,66724.71
28000,48,1,17128.78
28001,228,1,1968.15
28001,240,1,2190.92
28002,231,1,4524.34
28003,118,1,7452.21
28003,136,1,2488.56
28003,173,1,2652.14
28003,88,1,62777.74
28003,179,1,4518.32
28004,292,1,22105.97
28004,316,1,1928.33
28004,270,1,14292.57
28004,29,1,81976.87
28004,180,1,3648.11
28004,278,1,10632.89
28004,329,1,6700.81
28005,84,1,43413.99
28006,114,1,49408.51
28006,89,1,66723.41
28007,133,1,1604.46
28007,169,2,1542.29
28007,110,3,40507.54
28008,96,1,9995.4
28009,285,1,15068.56
28009,308,1,1147.07
28009,324,1,348.51
28010,126,2,909.4
28011,85,2,47627.51
28011,195,1,1375.99
28011,179,1,4518.32
28011,240,1,2190.92
28012,145,1,1335.24
28012,234,1,4622.68
28012,91,1,53807.69
28013,76,2,30729.63
28014,47,1,14160.8
28015,126,4,909.4
28015,174,1,2873.92
28016,153,1,1252.43
28016,149,1,1059.95
28016,143,3,2313.47
28017,330,1,5151.87
28017,40,1,16613.77
28018,248,1,2341.89
28018,309,1,1855.64
28019,15,1,74943.51
28019,192,1,1764.37
28020,174,1,2873.92
28020,139,1,2027.99
28020,190,1,4329.82
28021,139,1,2027.99
28021,100,1,11775.16
28021,313,1,845.62
28021,291,1,18911.62
28021,334,1,14230.4
28021,237,1,3905.27
28022,42,1,16561.9
28023,131,2,1052.42
28023,140,3,2984.27
28023,228,1,1968.15
28023,278,1,10632.89
28024,46,2,22427.42
28024,246,1,1555.64
28024,163,2,2800.05
28024,43,1,13057.53
28024,100,1,11775.16
28024,88,2,62777.74
28024,258,3,4932.36
28025,131,1,1052.42
28025,140,4,2984.27
28025,166,2,1549.08
28026,76,3,30729.63
28026,157,2,979.18
28026,323,1,722.85
28027,298,1,56789.71
28027,318,3,710.28
28028,305,1,1852.07
28029,86,1,59880.48
28029,338,3,13165.42
28029,209,1,4743.65
28030,154,1,1401.38
28030,132,1,1789.42
28030,300,1,43644.24
28031,290,1,14503.87
28031,310,1,882.96
28032,284,1,16091.45
28032,316,1,1928.33
28032,40,1,16613.77
28033,99,1,15179.43
28033,3,3,35699.98
28034,82,2,29616.74
28034,243,1,2487.19
28035,59,1,26021.72
28035,66,1,58668.68
28035,22,3,66299.03
28035,107,1,12036.45
28036,192,1,1764.37
28036,325,1,7389.92
28036,318,1,710.28
28036,219,1,5782.79
28036,301,1,52322.62
28036,274,1,11817.49
28036,6,1,45909.08
28037,104,1,8923.44
28037,138,1,2736.55
28037,237,5,3905.27
28038,91,1,53807.69
28038,218,1,4891.26
28039,227,1,1996.49
28039,33,1,79237.06
28040,122,1,6622.44
28040,185,1,5042.92
28040,129,1,1357.52
28040,203,2,1148.89
28041,237,5,3905.27
28042,243,1,2487.19
28042,179,1,4518.32
28043,293,1,36783.47
28044,89,3,66723.41
28044,129,1,1357.52
28044,144,1,2039.55
28045,291,1,18911.62
28046,140,1,2984.27
28046,84,5,43413.99
28047,130,2,1889.38
28048,322,1,680.0
28048,39,1,15097.07
28049,167,4,2637.41
28049,195,1,1375.99
28049,6,3,45909.08
28049,274,1,11817.49
28049,92,1,79414.69
28050,198,3,1164.81
28051,144,1,2039.55
28052,71,3,96917.02
28052,211,1,2322.41
28053,96,1,9995.4
28053,31,1,94753.71
28053,79,1,35801.69
28053,156,1,573.2
28054,267,1,8865.41
28054,120,1,6732.84
28054,281,5,23161.83
28054,337,1,10331.24
28055,90,1,63321.66
28055,200,1,1761.12
28055,6,1,45909.08
28055,106,2,14347.25
28056,116,1,55145.2
28056,140,1,2984.27
28056,186,2,3127.9
28056,91,1,53807.69
28056,25,1,114757.23
28057,64,1,79209.97
28057,217,3,2604.99
28058,222,1,1981.99
28059,24,1,104029.65
28060,73,1,65068.89
28060,30,5,77325.68
28061,127,1,1961.01
28062,145,1,1335.24
28062,123,1,6768.86
28063,93,1,65802.17
28063,119,1,4260.17
28064,294,1,39501.7
28064,178,1,5694.78
28064,29,1,81976.87
28064,175,1,2149.17
28064,80,1,24718.12
28065,96,1,9995.4
28066,33,1,79237.06
28067,154,1,1401.38
28068,189,1,4159.05
28069,151,1,1368.9
28069,165,1,1047.28
28070,92,2,79414.69
28071,33,1,79237.06
28071,143,1,2313.47
28072,294,1,39501.7
28072,310,1,882.96
28072,321,1,500.65
28073,100,1,11775.16
28074,295,2,59174.4
28074,319,5,271.32
28074,70,2,88011.39
28075,154,1,1401.38
28075,82,1,29616.74
28075,341,1,9407.69
28075,175,1,2149.17
28075,289,1,19518.22
28075,294,1,39501.7
28075,47,3,14160.8
28076,106,1,14347.25
28076,192,1,1764.37
28076,202,1,1524.16
28076,221,1,1708.1
28076,199,1,1542.24
28077,86,1,59880.48
28077,202,1,1524.16
28078,99,1,15179.43
28078,32,1,98251.33
28079,269,1,7403.82
28080,161,1,795.28
28080,239,1,3021.22
28081,45,1,13527.84
28081,215,1,5853.58
28081,250,1,6815.38
28081,286,2,14710.48
28081,114,1,49408.51
28081,128,1,1070.65
28082,82,1,29616.74
28083,113,2,35646.79
28084,63,1,34432.1
28085,293,1,36783.47
28085,313,1,845.62
28086,251,3,15180.05
28086,140,1,2984.27
28087,170,1,2115.57
28087,52,1,46618.06
28087,10,1,35606.5
28087,296,2,47624.15
28087,115,1,55779.2
28088,134,2,1550.37
28088,207,9,5927.88
28088,330,1,5151.87
28089,290,2,14503.87
28089,312,1,691.8
28090,149,1,1059.95
28090,224,4,1876.35
28090,247,1,2350.84
28090,257,1,4031.36
28090,123,2,6768.86
28091,297,1,17005.37
28092,16,1,64817.42
28092,147,3,2867.75
28093,26,1,91770.91
28094,92,1,79414.69
28094,201,1,1800.07
28094,276,1,14789.81
28094,314,1,1725.17
28095,339,1,10579.14
28095,266,1,3400.35
28096,282,1,22352.23
28097,295,1,59174.4
28097,307,2,1770.91
28098,292,1,22105.97
28098,308,1,1147.07
28099,113,1,35646.79
28099,144,1,2039.55
28099,227,1,1996.49
28099,302,1,53439.99
28100,60,1,33252.49
28101,43,1,13057.53
28101,202,1,1524.16
28101,105,1,15510.7
28102,74,1,96991.61
28102,203,1,1148.89
28103,4,1,49133.03
28104,25,2,114757.23
28104,135,1,1377.08
28104,229,1,1582.0
28104,307,1,1770.91
28105,298,2,56789.71
28105,312,1,691.8
28106,67,1,74537.44
28106,203,18,1148.89
28107,127,1,1961.01
28107,340,1,11496.02
28108,78,1,38945.67
28108,243,1,2487.19
28108,142,1,2741.5
28109,4,3,49133.03
28109,154,3,1401.38
28109,195,2,1375.99
28110,291,1,18911.62
28110,309,1,1855.64
28110,319,1,271.32
28111,119,3,4260.17
28111,268,2,12645.28
28111,314,1,1725.17
28111,118,1,7452.21
28111,339,1,10579.14
28112,109,5,57789.28
28113,151,1,1368.9
28114,69,1,79694.15
28114,248,1,2341.89
28114,222,1,1981.99
28114,47,1,14160.8
28114,337,1,10331.24
28115,128,1,1070.65
28115,19,1,56448.54
28115,76,2,30729.63
28115,192,1,1764.37
28116,33,1,79237.06
28116,144,1,2039.55
28117,215,1,5853.58
28117,148,1,2903.62
28117,212,1,5005.5
28117,51,1,39853.27
28118,57,1,46052.29
28118,210,1,4790.68
28118,229,1,1582.0
28118,69,3,79694.15
28118,29,3,81976.87
28118,55,2,40507.74
28119,121,1,5725.49
28119,329,1,6700.81
28120,9,1,44988.84
28120,145,1,1335.24
28120,210,1,4790.68
28120,189,1,4159.05
28121,89,1,66723.41
28122,51,1,39853.27
28122,210,3,4790.68
28123,59,3,26021.72
28123,193,4,1774.63
28123,232,2,2524.64
28123,139,1,2027.99
28124,115,1,55779.2
28125,43,1,13057.53
28125,131,1,1052.42
28125,109,1,57789.28
28125,96,1,9995.4
28125,285,1,15068.56
28125,99,1,15179.43
28125,83,2,26229.46
28125,237,1,3905.27
28126,228,2,1968.15
28126,102,3,15059.17
28126,166,4,1549.08
28127,96,3,9995.4
28127,239,1,3021.22
28127,265,1,3797.36
28127,197,3,1728.49
28127,176,2,5164.27
28127,272,1,13844.24
28127,129,3,1357.52
28128,129,1,1357.52
28128,146,1,1223.84
28128,184,2,3530.66
28128,66,1,58668.68
28129,215,1,5853.58
28129,297,1,17005.37
28129,267,1,8865.41
28130,258,1,4932.36
28131,64,1,79209.97
28132,113,1,35646.79
28133,61,1,45155.03
28133,219,1,5782.79
28133,251,1,15180.05
28133,53,1,48851.28
28134,142,1,2741.5
28134,58,1,39619.15
28134,106,1,14347.25
28135,104,2,8923.44
28136,127,1,1961.01
28136,158,1,1218.12
28137,78,1,38945.67
28137,207,1,5927.88
28137,223,1,1256.5
28138,98,1,18098.36
28138,336,1,10491.8
28138,216,1,4616.7
28138,297,3,17005.37
28138,321,3,500.65
28138,152,1,1166.97
28139,123,1,6768.86
28139,6,1,45909.08
28139,87,5,72029.99
28139,341,1,9407.69
28139,194,2,1601.88
28139,255,2,18344.78
28140,90,1,63321.66
28141,155,1,1130.21
28141,90,1,63321.66
28141,113,1,35646.79
28141,17,1,52257.24
28141,60,1,33252.49
28142,96,1,9995.4
28142,77,3,31968.85
28142,5,2,37733.54
28142,201,1,1800.07
28142,239,3,3021.22
28142,44,2,19259.26
28143,186,1,3127.9
28143,25,2,114757.23
28143,286,1,14710.48
28143,329,2,6700.81
28143,184,2,3530.66
28143,60,1,33252.49
28143,50,1,40335.38
28144,102,2,15059.17
28145,218,1,4891.26
28145,161,4,795.28
28146,157,3,979.18
28146,122,1,6622.44
28147,85,5,47627.51
28147,115,5,55779.2
28147,336,2,10491.8
28147,248,1,2341.89
28147,134,1,1550.37
28147,338,1,13165.42
28148,237,1,3905.27
28148,73,1,65068.89
28148,245,1,2708.27
28148,300,1,43644.24
28148,69,4,79694.15
28149,73,1,65068.89
28149,191,1,1296.54
28150,14,1,37524.37
28150,156,3,573.2
28151,34,1,91857.57
28151,158,4,1218.12
28152,35,1,117310.36
28152,142,3,2741.5
28153,293,1,36783.47
28154,170,1,2115.57
28154,4,1,49133.03
28154,92,1,79414.69
28155,126,1,909.4
28155,101,2,16689.24
28155,145,2,1335.24
28156,109,1,57789.28
28156,243,4,2487.19
28157,112,1,55897.45
28157,125,4,1695.0
28158,107,2,12036.45
28159,48,1,17128.78
28160,100,1,11775.16
28160,240,1,2190.92
28161,268,2,12645.28
28161,314,1,1725.17
28161,32,1,98251.33
28161,325,3,7389.92
28161,241,1,2911.65
28162,142,3,2741.5
28162,223,1,1256.5
28162,251,1,15180.05
28162,327,2,4389.26
28163,159,3,601.42
28163,193,5,1774.63
28164,32,1,98251.33
28165,110,1,40507.54
28165,235,1,3437.21
28165,144,1,2039.55
28165,86,2,59880.48
28165,209,1,4743.65
28165,63,5,34432.1
28166,311,1,1190.0
28166,233,1,3081.13
28167,98,2,18098.36
28168,75,1,57583.74
28168,323,1,722.85
28168,6,1,45909.08
28169,15,1,74943.51
28169,149,1,1059.95
28170,249,2,8864.11
28170,142,1,2741.5
28170,235,1,3437.21
28170,26,1,91770.91
28170,202,2,1524.16
28171,319,1,271.32
28171,233,1,3081.13
28172,302,3,53439.99
28173,136,1,2488.56
28173,204,1,1593.04
28173,96,2,9995.4
28173,339,1,10579.14
28173,307,1,1770.91
28174,180,1,3648.11
28174,158,2,1218.12
28174,184,1,3530.66
28175,101,1,16689.24
28175,140,1,2984.27
28176,299,1,55395.36
28176,313,1,845.62
28177,85,4,47627.51
28177,206,1,4705.87
28178,94,1,59923.63
28178,210,3,4790.68
28179,195,5,1375.99
28179,168,1,1646.74
28180,270,1,14292.57
28180,257,1,4031.36
28181,112,1,55897.45
28181,201,2,1800.07
28181,103,1,16940.77
28181,190,1,4329.82
28182,140,5,2984.27
28182,133,3,1604.46
28182,242,1,2577.6
28183,28,2,83742.33
28184,11,1,41155.74
28184,144,1,2039.55
28184,200,1,1761.12
28185,92,1,79414.69
28185,127,1,1961.01
28186,230,1,2719.62
28186,28,1,83742.33
28186,12,2,41848.02
28187,152,1,1166.97
28188,292,1,22105.97
28188,314,3,1725.17
28188,315,1,1385.96
28188,249,2,8864.11
28188,301,2,52322.62
28189,147,1,2867.75
28189,313,3,845.62
28189,42,3,16561.9
28190,60,1,33252.49
28190,195,13,1375.99
28190,247,1,2350.84
28191,159,1,601.42
28191,321,1,500.65
28191,17,1,52257.24
28191,283,1,19493.84
28192,296,1,47624.15
28192,312,1,691.8
28193,112,2,55897.45
28194,136,1,2488.56
28194,217,4,2604.99
28194,189,2,4159.05
28194,131,1,1052.42
28194,82,1,29616.74
28194,166,1,1549.08
28194,97,3,14796.86
28195,105,1,15510.7
28195,284,1,16091.45
28196,67,3,74537.44
28196,214,1,5625.75
28197,315,1,1385.96
28197,230,1,2719.62
28197,111,1,28652.96
28198,156,1,573.2
28198,72,3,61784.59
28199,92,3,79414.69
28199,166,1,1549.08
28199,276,1,14789.81
28200,331,1,6380.13
28200,14,1,37524.37
28201,146,1,1223.84
28202,291,1,18911.62
28202,311,2,1190.0
28203,13,1,41406.62
28203,159,2,601.42
28204,190,1,4329.82
28205,8,3,46852.63
28206,283,1,19493.84
28207,96,1,9995.4
28207,160,3,1217.64
28207,333,3,11793.93
28208,342,1,8080.45
28209,123,2,6768.86
28210,6,1,45909.08
28211,187,1,5593.98
