recommendation_type,customer_id,customer_tier,customer_total_spend,customer_invoice_count,customer_avg_invoice_value,current_product_id,candidate_product_id,candidate_price,candidate_margin,candidate_normalized_margin,support,confidence,lift,association_score,feature_improvement,price_difference,price_increase_percentage,customer_category_affinity,customer_brand_affinity,candidate_popularity,invoice_item_count,invoice_total,target
upsell,4011,Silver,0.0,0,0.0,3,13,41406.62,0.2891008571846237,0.2891008571846237,0.0,0.0,0.0,0.0,0.75,5706.639999999999,0.15984994949577,0.0,0.0,9.0,3,49343.73,0
upsell,4011,Silver,0.0,0,0.0,3,12,41848.02,0.3134126962123579,0.3134126962123579,0.0,0.0,0.0,0.0,0.75,6148.039999999994,0.17221410208072926,0.0,0.0,8.0,3,49343.73,0
upsell,4011,Silver,0.0,0,0.0,3,1,37751.52,0.15091149902712944,0.15091149902712944,0.0,0.0,0.0,0.0,0.6666666666666666,2051.5399999999936,0.057466138636492047,0.0,0.0,15.0,3,49343.73,0
upsell,4011,Silver,0.0,0,0.0,3,14,37524.37,0.225650670171689,0.225650670171689,0.0,0.0,0.0,0.0,0.5833333333333334,1824.3899999999994,0.05110338997388792,0.0,0.0,11.0,3,49343.73,0
upsell,4011,Silver,0.0,0,0.0,3,11,41155.74,0.28212110977810484,0.28212110977810484,0.0,0.0,0.0,0.0,0.6666666666666666,5455.759999999995,0.15282249457842817,0.0,0.0,12.0,3,49343.73,0
upsell,4011,Silver,0.0,0,0.0,156,159,601.42,0.0013865295238479286,0.0013865295238479286,0.0,0.0,0.0,0.0,0.16666666666666666,28.219999999999914,0.049232379623168024,0.0,0.0,17.0,3,49343.73,1
upsell,6551,Silver,34438.72,1,34438.72,96,95,11008.77,0.014722385347460972,0.014722385347460972,0.0,0.0,0.0,0.0,1.0,1013.3700000000008,0.10138363647277757,0.0,0.0,23.0,2,17557.95,0
upsell,6551,Silver,34438.72,1,34438.72,96,100,11775.16,0.09814492998356705,0.09814492998356705,0.0,0.0,0.0,0.0,1.0,1779.7600000000002,0.17805790663705306,0.0,0.0,12.0,2,17557.95,1
upsell,6551,Silver,34438.72,1,34438.72,213,219,5782.79,0.06588456866046315,0.06588456866046315,0.0,0.0,0.0,0.0,0.8333333333333334,157.76999999999953,0.028047900274132273,1.0,0.0,35.0,2,17557.95,1
upsell,6551,Silver,34438.72,1,34438.72,213,215,5853.58,0.04817174063171054,0.04817174063171054,0.0,0.0,0.0,0.0,0.8333333333333334,228.5599999999995,0.040632744416908645,1.0,1.0,40.0,2,17557.95,0
upsell,6551,Silver,34438.72,1,34438.72,213,207,5927.88,0.04623702629270802,0.04623702629270802,0.0,0.0,0.0,0.0,0.8333333333333334,302.8599999999997,0.05384158634102628,1.0,1.0,9.0,2,17557.95,0
upsell,6551,Silver,34438.72,1,34438.72,213,214,5625.75,0.05124504113276406,0.05124504113276406,0.0,0.0,0.0,0.0,0.5,0.7299999999995634,0.00012977731634724202,1.0,0.0,24.0,2,17557.95,0
cross_sell,8469,Silver,0.0,0,0.0,137,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.10794656352857,0.0,0.0,0.0,0.0,0.0,66.0,2,248880.2,0
upsell,8469,Silver,0.0,0,0.0,136,138,2736.55,0.024872625792662643,0.024872625792662643,0.0,0.0,0.0,0.0,0.8333333333333334,247.99000000000024,0.09965200758671691,0.0,0.0,38.0,2,248880.2,0
upsell,8469,Silver,0.0,0,0.0,136,148,2903.62,0.03615593904688934,0.03615593904688934,0.0,0.0,0.0,0.0,0.8333333333333334,415.05999999999995,0.16678721831099108,0.0,0.0,46.0,2,248880.2,0
upsell,8469,Silver,0.0,0,0.0,136,137,2949.59,0.018139876601707818,0.018139876601707818,0.0,0.0,0.0,0.0,0.8333333333333334,461.0300000000002,0.1852597486096378,0.0,0.0,20.0,2,248880.2,1
upsell,8469,Silver,0.0,0,0.0,136,142,2741.5,0.029022132804387497,0.029022132804387497,0.0,0.0,0.0,0.0,0.5,252.94000000000005,0.10164110971806992,0.0,0.0,35.0,2,248880.2,0
upsell,8469,Silver,0.0,0,0.0,136,147,2867.75,0.0271364085451301,0.0271364085451301,0.0,0.0,0.0,0.0,0.5,379.19000000000005,0.1523732600379336,0.0,0.0,24.0,2,248880.2,0
upsell,8469,Silver,0.0,0,0.0,136,140,2984.27,0.025138211884142714,0.025138211884142714,0.0,0.0,0.0,0.0,0.5,495.71000000000004,0.19919551869354166,0.0,0.0,41.0,2,248880.2,0
cross_sell,1528,Gold,0.0,0,0.0,89,193,1774.63,805.6200000000001,0.012652200048391488,0.0,0.0,0.0,0.218342558906356,0.0,0.0,0.0,0.0,0.0,10.0,3,109154.77,0
cross_sell,1528,Gold,0.0,0,0.0,89,213,5625.02,3832.2700000000004,0.06032931415148553,0.0,0.0,0.0,0.1726256145075664,0.0,0.0,0.0,0.0,0.0,15.0,3,109154.77,0
cross_sell,9817,Gold,0.0,0,0.0,70,213,5625.02,3832.2700000000004,0.06032931415148553,0.0,0.0,0.0,0.209335683350738,0.0,0.0,0.0,0.0,0.0,15.0,1,88011.39,0
cross_sell,9817,Gold,0.0,0,0.0,70,193,1774.63,805.6200000000001,0.012652200048391488,0.0,0.0,0.0,0.1235054822868916,0.0,0.0,0.0,0.0,0.0,10.0,1,88011.39,0
cross_sell,3158,Bronze,0.0,0,0.0,137,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.10794656352857,0.0,0.0,0.0,0.0,0.0,66.0,2,30532.5,0
upsell,3158,Bronze,0.0,0,0.0,98,108,21683.73,0.06418661345283341,0.06418661345283341,0.0,0.0,0.0,0.0,0.16666666666666666,3585.369999999999,0.1981046901487206,0.0,0.0,15.0,2,30532.5,1
upsell,3158,Bronze,0.0,0,0.0,138,148,2903.62,0.03615593904688934,0.03615593904688934,0.0,0.0,0.0,0.0,0.6666666666666666,167.0699999999997,0.06105132374705366,0.0,0.0,46.0,2,30532.5,0
upsell,3158,Bronze,0.0,0,0.0,138,137,2949.59,0.018139876601707818,0.018139876601707818,0.0,0.0,0.0,0.0,0.5,213.03999999999996,0.07784984743563975,0.0,0.0,21.0,2,30532.5,1
upsell,3158,Bronze,0.0,0,0.0,138,142,2741.5,0.029022132804387497,0.029022132804387497,0.0,0.0,0.0,0.0,0.16666666666666666,4.949999999999818,0.0018088469057754536,0.0,0.0,35.0,2,30532.5,0
upsell,3158,Bronze,0.0,0,0.0,138,147,2867.75,0.0271364085451301,0.0271364085451301,0.0,0.0,0.0,0.0,0.16666666666666666,131.19999999999982,0.04794357859348443,0.0,0.0,24.0,2,30532.5,0
upsell,3158,Bronze,0.0,0,0.0,138,140,2984.27,0.025138211884142714,0.025138211884142714,0.0,0.0,0.0,0.0,0.16666666666666666,247.7199999999998,0.09052273848458818,0.0,0.0,41.0,2,30532.5,0
cross_sell,4993,Silver,0.0,0,0.0,161,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.043482931295992,0.0,0.0,0.0,0.0,0.0,66.0,3,85094.56,0
cross_sell,4129,Silver,0.0,0,0.0,171,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.0835911465375105,0.0,0.0,0.0,0.0,0.0,46.0,3,17499.39,0
cross_sell,4129,Silver,0.0,0,0.0,171,160,1217.64,863.8600000000001,0.01356962199191459,0.0,0.0,0.0,0.0352632858052174,0.0,0.0,0.0,0.0,0.0,22.0,3,17499.39,0
cross_sell,4129,Silver,0.0,0,0.0,171,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.0348289107333563,0.0,0.0,0.0,0.0,0.0,66.0,3,17499.39,0
upsell,4129,Silver,0.0,0,0.0,96,95,11008.77,0.014722385347460972,0.014722385347460972,0.0,0.0,0.0,0.0,1.0,1013.3700000000008,0.10138363647277757,0.0,0.0,23.0,3,17499.39,0
upsell,4129,Silver,0.0,0,0.0,96,100,11775.16,0.09814492998356705,0.09814492998356705,0.0,0.0,0.0,0.0,1.0,1779.7600000000002,0.17805790663705306,0.0,0.0,13.0,3,17499.39,1
upsell,4129,Silver,0.0,0,0.0,166,172,1798.63,0.01440765165186358,0.01440765165186358,0.0,0.0,0.0,0.0,0.5,249.55000000000018,0.16109561804425865,0.0,0.0,13.0,3,17499.39,0
upsell,4129,Silver,0.0,0,0.0,166,171,1818.96,0.004894597292093034,0.004894597292093034,0.0,0.0,0.0,0.0,0.5,269.8800000000001,0.17421953675730117,0.0,0.0,5.0,3,17499.39,1
upsell,4129,Silver,0.0,0,0.0,166,168,1646.74,0.012823586565313384,0.012823586565313384,0.0,0.0,0.0,0.0,0.16666666666666666,97.66000000000008,0.06304387120097095,0.0,0.0,18.0,3,17499.39,0
cross_sell,3612,Bronze,0.0,0,0.0,136,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.10794656352857,0.0,0.0,0.0,0.0,0.0,66.0,4,126035.28,0
cross_sell,3612,Bronze,0.0,0,0.0,61,213,5625.02,3832.2700000000004,0.06032931415148553,0.0,0.0,0.0,0.1911824674383759,0.0,0.0,0.0,0.0,0.0,15.0,4,126035.28,0
upsell,3612,Bronze,0.0,0,0.0,166,172,1798.63,0.01440765165186358,0.01440765165186358,0.0,0.0,0.0,0.0,0.5,249.55000000000018,0.16109561804425865,0.0,0.0,13.0,4,126035.28,1
upsell,3612,Bronze,0.0,0,0.0,166,171,1818.96,0.004894597292093034,0.004894597292093034,0.0,0.0,0.0,0.0,0.5,269.8800000000001,0.17421953675730117,0.0,0.0,6.0,4,126035.28,0
upsell,3612,Bronze,0.0,0,0.0,166,168,1646.74,0.012823586565313384,0.012823586565313384,0.0,0.0,0.0,0.0,0.16666666666666666,97.66000000000008,0.06304387120097095,0.0,0.0,18.0,4,126035.28,0
cross_sell,2002,Bronze,0.0,0,0.0,315,295,59174.4,42715.990000000005,0.6728426722182457,0.0,0.0,0.0,0.7779767100744623,0.0,0.0,0.0,0.0,0.0,23.0,4,79942.05,0
cross_sell,2002,Bronze,0.0,0,0.0,315,291,18911.62,11834.329999999998,0.18638126190884252,0.0,0.0,0.0,0.7699201908918206,0.0,0.0,0.0,0.0,0.0,22.0,4,79942.05,0
cross_sell,2002,Bronze,0.0,0,0.0,315,318,710.28,545.23,0.008550422921434405,0.0,0.0,0.0,0.566800008355687,0.0,0.0,0.0,0.0,0.0,17.0,4,79942.05,0
cross_sell,2002,Bronze,0.0,0,0.0,315,283,19493.84,13371.91,0.21060189432508997,0.0,0.0,0.0,0.4615170503112478,0.0,0.0,0.0,0.0,0.0,19.0,4,79942.05,0
cross_sell,2002,Bronze,0.0,0,0.0,315,317,783.45,601.5,0.009436812563639846,0.0,0.0,0.0,0.4626660473053112,0.0,0.0,0.0,0.0,0.0,23.0,4,79942.05,0
cross_sell,2002,Bronze,0.0,0,0.0,315,299,55395.36,33399.36,0.5260830430684236,0.0,0.0,0.0,0.3373973255515023,0.0,0.0,0.0,0.0,0.0,12.0,4,79942.05,0
upsell,2002,Bronze,0.0,0,0.0,105,101,16689.24,0.10115821369882351,0.10115821369882351,0.0,0.0,0.0,0.0,0.5,1178.5400000000009,0.07598238635264694,0.0,0.0,19.0,4,79942.05,0
upsell,2002,Bronze,0.0,0,0.0,105,103,16940.77,0.10100273714349085,0.10100273714349085,0.0,0.0,0.0,0.0,0.5,1430.0699999999997,0.09219893363935862,0.0,0.0,18.0,4,79942.05,0
upsell,2002,Bronze,0.0,0,0.0,105,98,18098.36,0.1910680845540422,0.1910680845540422,0.0,0.0,0.0,0.0,0.5,2587.66,0.16683063949402668,0.0,0.0,23.0,4,79942.05,1
cross_sell,1790,Silver,0.0,0,0.0,148,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.10794656352857,0.0,0.0,0.0,0.0,0.0,66.0,1,31939.82,0
upsell,1790,Silver,0.0,0,0.0,136,138,2736.55,0.024872625792662643,0.024872625792662643,0.0,0.0,0.0,0.0,0.8333333333333334,247.99000000000024,0.09965200758671691,0.0,0.0,38.0,1,31939.82,0
upsell,1790,Silver,0.0,0,0.0,136,148,2903.62,0.03615593904688934,0.03615593904688934,0.0,0.0,0.0,0.0,0.8333333333333334,415.05999999999995,0.16678721831099108,0.0,0.0,46.0,1,31939.82,1
upsell,1790,Silver,0.0,0,0.0,136,137,2949.59,0.018139876601707818,0.018139876601707818,0.0,0.0,0.0,0.0,0.8333333333333334,461.0300000000002,0.1852597486096378,0.0,0.0,24.0,1,31939.82,0
upsell,1790,Silver,0.0,0,0.0,136,142,2741.5,0.029022132804387497,0.029022132804387497,0.0,0.0,0.0,0.0,0.5,252.94000000000005,0.10164110971806992,0.0,0.0,35.0,1,31939.82,0
upsell,1790,Silver,0.0,0,0.0,136,147,2867.75,0.0271364085451301,0.0271364085451301,0.0,0.0,0.0,0.0,0.5,379.19000000000005,0.1523732600379336,0.0,0.0,24.0,1,31939.82,0
upsell,1790,Silver,0.0,0,0.0,136,140,2984.27,0.025138211884142714,0.025138211884142714,0.0,0.0,0.0,0.0,0.5,495.71000000000004,0.19919551869354166,0.0,0.0,41.0,1,31939.82,0
cross_sell,3139,Gold,6789.77,1,6789.77,120,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.2342474671953855,0.0,0.0,0.0,1.0,1.0,57.0,2,7935.68,0
cross_sell,3139,Gold,6789.77,1,6789.77,159,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.0559705471996335,0.0,0.0,0.0,2.0,0.0,66.0,2,7935.68,0
upsell,3139,Gold,6789.77,1,6789.77,121,122,6622.44,0.0576679398836588,0.0576679398836588,0.0,0.0,0.0,0.0,0.8333333333333334,896.9499999999998,0.15665908070750273,2.0,1.0,30.0,2,7935.68,0
upsell,3139,Gold,6789.77,1,6789.77,121,123,6768.86,0.07840586595558063,0.07840586595558063,0.0,0.0,0.0,0.0,0.8333333333333334,1043.37,0.18223243774768622,2.0,0.0,40.0,2,7935.68,0
upsell,3139,Gold,6789.77,1,6789.77,121,120,6732.84,0.044376033359881446,0.044376033359881446,0.0,0.0,0.0,0.0,0.8333333333333334,1007.3500000000004,0.1759412731486738,2.0,0.0,21.0,2,7935.68,1
upsell,3139,Gold,6789.77,1,6789.77,121,117,6193.94,0.02588408978637174,0.02588408978637174,0.0,0.0,0.0,0.0,0.6666666666666666,468.4499999999998,0.08181832471980562,2.0,0.0,62.0,2,7935.68,0
upsell,3139,Gold,6789.77,1,6789.77,156,159,601.42,0.0013865295238479286,0.0013865295238479286,0.0,0.0,0.0,0.0,0.16666666666666666,28.219999999999914,0.049232379623168024,1.0,0.0,18.0,2,7935.68,1
cross_sell,4854,Bronze,0.0,0,0.0,143,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.104955443675579,0.0,0.0,0.0,0.0,0.0,66.0,3,20864.74,0
cross_sell,4854,Bronze,0.0,0,0.0,175,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.0835911465375105,0.0,0.0,0.0,0.0,0.0,57.0,3,20864.74,0
cross_sell,4854,Bronze,0.0,0,0.0,175,160,1217.64,863.8600000000001,0.01356962199191459,0.0,0.0,0.0,0.0352632858052174,0.0,0.0,0.0,0.0,0.0,22.0,3,20864.74,0
cross_sell,4854,Bronze,0.0,0,0.0,175,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.0348289107333563,0.0,0.0,0.0,0.0,0.0,66.0,3,20864.74,0
upsell,4854,Bronze,0.0,0,0.0,170,162,2203.22,0.007232101450736454,0.007232101450736454,0.0,0.0,0.0,0.0,0.5,87.64999999999964,0.04143091459984762,0.0,0.0,19.0,3,20864.74,0
upsell,4854,Bronze,0.0,0,0.0,170,164,2247.72,0.013298680071780703,0.013298680071780703,0.0,0.0,0.0,0.0,0.5,132.14999999999964,0.06246543484734593,0.0,0.0,12.0,3,20864.74,0
upsell,4854,Bronze,0.0,0,0.0,170,175,2149.17,0.009502027653718584,0.009502027653718584,0.0,0.0,0.0,0.0,0.16666666666666666,33.59999999999991,0.015882244501481825,0.0,0.0,9.0,3,20864.74,1
cross_sell,3147,Silver,0.0,0,0.0,142,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.10794656352857,0.0,0.0,0.0,0.0,0.0,66.0,1,5483.0,0
upsell,5607,Gold,0.0,0,0.0,41,46,22427.42,0.18621853923239,0.18621853923239,0.0,0.0,0.0,0.0,0.4,646.5499999999993,0.029684305539677675,0.0,0.0,17.0,2,37607.47,1
upsell,5607,Gold,0.0,0,0.0,41,59,26021.72,0.12814528913913562,0.12814528913913562,0.0,0.0,0.0,0.0,0.5,4240.850000000002,0.1947052620028494,0.0,0.0,5.0,2,37607.47,0
upsell,5607,Gold,0.0,0,0.0,41,49,25807.9,0.06311781058765414,0.06311781058765414,0.0,0.0,0.0,0.0,0.4,4027.0300000000025,0.18488839059229512,0.0,0.0,19.0,2,37607.47,0
cross_sell,7081,Silver,0.0,0,0.0,159,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.0559705471996335,0.0,0.0,0.0,0.0,0.0,66.0,2,7266.18,0
upsell,7081,Silver,0.0,0,0.0,156,159,601.42,0.0013865295238479286,0.0013865295238479286,0.0,0.0,0.0,0.0,0.16666666666666666,28.219999999999914,0.049232379623168024,0.0,0.0,20.0,2,7266.18,1
upsell,7081,Silver,0.0,0,0.0,259,260,3332.38,0.020111766692542672,0.020111766692542672,0.0,0.0,0.0,0.0,0.8333333333333334,392.7600000000002,0.13360910593886294,0.0,0.0,9.0,2,7266.18,1
upsell,7081,Silver,0.0,0,0.0,259,266,3400.35,0.015320190339849377,0.015320190339849377,0.0,0.0,0.0,0.0,0.8333333333333334,460.73,0.15673114212041014,0.0,0.0,8.0,2,7266.18,0
cross_sell,572,Bronze,275771.17,2,137885.585,121,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.2342474671953855,0.0,0.0,0.0,1.0,3.0,57.0,1,11450.98,0
cross_sell,3309,Bronze,0.0,0,0.0,93,213,5625.02,3832.2700000000004,0.06032931415148553,0.0,0.0,0.0,0.1973773607650568,0.0,0.0,0.0,0.0,0.0,15.0,2,70062.34,0
cross_sell,3309,Bronze,0.0,0,0.0,93,201,1800.07,959.17,0.015070986783075078,0.0,0.0,0.0,0.167024782131302,0.0,0.0,0.0,0.0,0.0,28.0,2,70062.34,0
cross_sell,3309,Bronze,0.0,0,0.0,93,193,1774.63,805.6200000000001,0.012652200048391488,0.0,0.0,0.0,0.117518435524784,0.0,0.0,0.0,0.0,0.0,10.0,2,70062.34,0
cross_sell,3309,Bronze,0.0,0,0.0,119,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.1566475514198448,0.0,0.0,0.0,0.0,0.0,57.0,2,70062.34,0
cross_sell,3309,Bronze,0.0,0,0.0,119,160,1217.64,863.8600000000001,0.01356962199191459,0.0,0.0,0.0,0.0398988277161392,0.0,0.0,0.0,0.0,0.0,22.0,2,70062.34,0
cross_sell,4465,Bronze,0.0,0,0.0,147,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.104955443675579,0.0,0.0,0.0,0.0,0.0,66.0,1,2867.75,0
cross_sell,8740,Silver,0.0,0,0.0,155,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.0559705471996335,0.0,0.0,0.0,0.0,0.0,66.0,5,39442.3,0
cross_sell,8740,Silver,0.0,0,0.0,152,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.0559705471996335,0.0,0.0,0.0,0.0,0.0,66.0,5,39442.3,0
upsell,8740,Silver,0.0,0,0.0,149,155,1130.21,0.009935849774677138,0.009935849774677138,0.0,0.0,0.0,0.0,0.8333333333333334,70.25999999999999,0.06628614557290437,0.0,0.0,48.0,5,39442.3,1
upsell,8740,Silver,0.0,0,0.0,149,152,1166.97,0.00580382796826325,0.00580382796826325,0.0,0.0,0.0,0.0,0.8333333333333334,107.01999999999998,0.10096702674654463,0.0,0.0,25.0,5,39442.3,0
upsell,8740,Silver,0.0,0,0.0,149,160,1217.64,0.01356962199191459,0.01356962199191459,0.0,0.0,0.0,0.0,0.8333333333333334,157.69000000000005,0.14877116845134208,0.0,0.0,22.0,5,39442.3,0
upsell,8740,Silver,0.0,0,0.0,149,158,1218.12,0.0067404678851911955,0.0067404678851911955,0.0,0.0,0.0,0.0,0.8333333333333334,158.16999999999985,0.14922402000094329,0.0,0.0,51.0,5,39442.3,0
upsell,8740,Silver,0.0,0,0.0,149,153,1252.43,0.005576362774848525,0.005576362774848525,0.0,0.0,0.0,0.0,0.8333333333333334,192.48000000000002,0.1815934713901599,0.0,0.0,19.0,5,39442.3,0
upsell,8740,Silver,0.0,0,0.0,149,146,1223.84,0.0058977124940770825,0.0058977124940770825,0.0,0.0,0.0,0.0,0.5,163.88999999999987,0.15462050096702662,0.0,0.0,30.0,5,39442.3,0
upsell,8740,Silver,0.0,0,0.0,149,155,1130.21,0.009935849774677138,0.009935849774677138,0.0,0.0,0.0,0.0,0.8333333333333334,70.25999999999999,0.06628614557290437,0.0,0.0,48.0,5,39442.3,0
upsell,8740,Silver,0.0,0,0.0,149,152,1166.97,0.00580382796826325,0.00580382796826325,0.0,0.0,0.0,0.0,0.8333333333333334,107.01999999999998,0.10096702674654463,0.0,0.0,25.0,5,39442.3,1
upsell,8740,Silver,0.0,0,0.0,149,160,1217.64,0.01356962199191459,0.01356962199191459,0.0,0.0,0.0,0.0,0.8333333333333334,157.69000000000005,0.14877116845134208,0.0,0.0,22.0,5,39442.3,0
upsell,8740,Silver,0.0,0,0.0,149,158,1218.12,0.0067404678851911955,0.0067404678851911955,0.0,0.0,0.0,0.0,0.8333333333333334,158.16999999999985,0.14922402000094329,0.0,0.0,51.0,5,39442.3,0
upsell,8740,Silver,0.0,0,0.0,149,153,1252.43,0.005576362774848525,0.005576362774848525,0.0,0.0,0.0,0.0,0.8333333333333334,192.48000000000002,0.1815934713901599,0.0,0.0,19.0,5,39442.3,0
upsell,8740,Silver,0.0,0,0.0,149,146,1223.84,0.0058977124940770825,0.0058977124940770825,0.0,0.0,0.0,0.0,0.5,163.88999999999987,0.15462050096702662,0.0,0.0,30.0,5,39442.3,0
cross_sell,6540,Silver,0.0,0,0.0,137,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.10794656352857,0.0,0.0,0.0,0.0,0.0,66.0,4,109389.36,0
cross_sell,6540,Silver,0.0,0,0.0,129,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.1904127405732359,0.0,0.0,0.0,0.0,0.0,57.0,4,109389.36,0
upsell,6540,Silver,0.0,0,0.0,26,24,104029.65,0.7809286502807713,0.7809286502807713,0.0,0.0,0.0,0.0,0.75,12258.73999999999,0.13357980213991547,0.0,0.0,8.0,4,109389.36,0
upsell,6540,Silver,0.0,0,0.0,26,31,94753.71,0.6685146900928512,0.6685146900928512,0.0,0.0,0.0,0.0,0.5833333333333334,2982.800000000003,0.032502674322396966,0.0,0.0,17.0,4,109389.36,1
upsell,6540,Silver,0.0,0,0.0,26,34,91857.57,0.7188141124194737,0.7188141124194737,0.0,0.0,0.0,0.0,0.3333333333333333,86.66000000000349,0.0009443079511797746,0.0,0.0,15.0,4,109389.36,0
upsell,6540,Silver,0.0,0,0.0,26,32,98251.33,0.5673333203113187,0.5673333203113187,0.0,0.0,0.0,0.0,0.3333333333333333,6480.419999999998,0.07061518731807277,0.0,0.0,7.0,4,109389.36,0
upsell,7320,Bronze,128448.29,1,128448.29,226,222,1981.99,0.018503915425794677,0.018503915425794677,0.0,0.0,0.0,0.0,0.5,123.08999999999992,0.06621657969767061,1.0,1.0,10.0,1,1968.15,0
upsell,7320,Bronze,128448.29,1,128448.29,226,227,1996.49,0.02018659076932383,0.02018659076932383,0.0,0.0,0.0,0.0,0.5,137.58999999999992,0.07401689171015112,1.0,1.0,10.0,1,1968.15,0
upsell,7320,Bronze,128448.29,1,128448.29,226,224,1876.35,0.019736386113659504,0.019736386113659504,0.0,0.0,0.0,0.0,0.3333333333333333,17.449999999999818,0.009387272042605744,1.0,0.0,15.0,1,1968.15,0
upsell,7320,Bronze,128448.29,1,128448.29,226,228,1968.15,0.019104870905626518,0.019104870905626518,0.0,0.0,0.0,0.0,0.16666666666666666,109.25,0.05877131636989617,1.0,0.0,13.0,1,1968.15,1
upsell,7320,Bronze,128448.29,1,128448.29,226,240,2190.92,0.0007858890927604344,0.0007858890927604344,0.0,0.0,0.0,0.0,0.16666666666666666,332.02,0.17861100650922587,1.0,1.0,18.0,1,1968.15,0
upsell,9568,Gold,0.0,0,0.0,220,206,4705.87,0.0323723611517174,0.0323723611517174,0.0,0.0,0.0,0.0,0.8333333333333334,655.8599999999997,0.1619403408880471,0.0,0.0,38.0,3,227288.46,0
upsell,9568,Gold,0.0,0,0.0,220,216,4616.7,0.016684351402849042,0.016684351402849042,0.0,0.0,0.0,0.0,0.5,566.6899999999996,0.13992311130095964,0.0,0.0,22.0,3,227288.46,0
upsell,9568,Gold,0.0,0,0.0,220,209,4743.65,0.04904379555604843,0.04904379555604843,0.0,0.0,0.0,0.0,0.5,693.6399999999994,0.17126871291675808,0.0,0.0,21.0,3,227288.46,0
upsell,9568,Gold,0.0,0,0.0,220,210,4790.68,0.034351339839299944,0.034351339839299944,0.0,0.0,0.0,0.0,0.5,740.6700000000001,0.18288102992338293,0.0,0.0,13.0,3,227288.46,1
upsell,9568,Gold,0.0,0,0.0,229,221,1708.1,0.015562147775503824,0.015562147775503824,0.0,0.0,0.0,0.0,0.8333333333333334,126.09999999999991,0.07970922882427302,0.0,0.0,15.0,3,227288.46,1
upsell,9568,Gold,0.0,0,0.0,229,226,1858.9,0.014704270044661311,0.014704270044661311,0.0,0.0,0.0,0.0,0.8333333333333334,276.9000000000001,0.17503160556257907,0.0,0.0,16.0,3,227288.46,0
upsell,9568,Gold,0.0,0,0.0,229,224,1876.35,0.019736386113659504,0.019736386113659504,0.0,0.0,0.0,0.0,0.6666666666666666,294.3499999999999,0.18606194690265482,0.0,0.0,15.0,3,227288.46,0
cross_sell,4523,Silver,0.0,0,0.0,135,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.1904127405732359,0.0,0.0,0.0,0.0,0.0,57.0,3,10121.44,0
cross_sell,4523,Silver,0.0,0,0.0,186,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.1552341170523908,0.0,0.0,0.0,0.0,0.0,57.0,3,10121.44,0
cross_sell,4523,Silver,0.0,0,0.0,136,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.10794656352857,0.0,0.0,0.0,0.0,0.0,66.0,3,10121.44,0
upsell,4523,Silver,0.0,0,0.0,173,174,2873.92,0.03412481979211824,0.03412481979211824,0.0,0.0,0.0,0.0,0.5,221.7800000000002,0.08362303649128636,0.0,0.0,7.0,3,10121.44,0
upsell,4523,Silver,0.0,0,0.0,173,163,2800.05,0.018742092276517026,0.018742092276517026,0.0,0.0,0.0,0.0,0.16666666666666666,147.9100000000003,0.05577005738761917,0.0,0.0,18.0,3,10121.44,0
upsell,4523,Silver,0.0,0,0.0,173,186,3127.9,0.019047216985411983,0.019047216985411983,0.0,0.0,0.0,0.0,0.16666666666666666,475.7600000000002,0.17938721183647932,0.0,0.0,11.0,3,10121.44,1
cross_sell,3660,Gold,0.0,0,0.0,13,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.284317976453332,0.0,0.0,0.0,0.0,0.0,57.0,1,207033.1,0
upsell,3660,Gold,0.0,0,0.0,14,13,41406.62,0.2891008571846237,0.2891008571846237,0.0,0.0,0.0,0.0,0.75,3882.25,0.1034594318305677,0.0,0.0,9.0,1,207033.1,1
